,Negative,Positive,Word
120,-11.958639001006308,-11.623441526093709,1001lwx
121,-11.843303358194444,-11.818865558242228,1001st
122,-11.570107888118372,-11.377587493062087,1001z
123,-11.958639001006308,-11.697060394963476,1002
124,-11.799206511126702,-11.818865558242228,1003
125,-11.56374591304624,-11.469599196112826,1004
126,-11.911857264422348,-11.300931077973928,1005
127,-11.958639001006308,-11.418398242942475,1005ha
128,-11.782629178979887,-11.818865558242228,1006
129,-11.767346834609636,-11.818865558242228,1007
130,-11.700038024547387,-11.818865558242228,1008
131,-11.958639001006308,-11.482523785792226,100a
132,-11.958639001006308,-11.724436759173708,100aw
133,-11.958639001006308,-11.661044586150275,100b
134,-11.958639001006308,-11.661044586150275,100b45
135,-11.852083303826822,-11.818865558242228,100base
136,-11.958639001006308,-11.566600797124966,100baset
137,-11.958639001006308,-11.490606979758311,100basetx
138,-11.958639001006308,-11.628757051335803,100bt
139,-11.532088374509536,-11.522402085614136,100c
140,-11.958639001006308,-11.549981243988716,100d
141,-11.958639001006308,-11.668776758518327,100db
142,-11.958639001006308,-11.492775776190836,100dg
143,-11.831828791058502,-11.514028252255956,100eg
144,-11.758873867088779,-11.50753366186698,100feet
145,-10.750477971913387,-10.80673347454458,100ft
146,-11.522478890351273,-11.322049535648121,100hz
147,-11.958639001006308,-11.790642311803726,100iso
148,-11.888287740623216,-11.818865558242228,100kb
149,-11.856616150240193,-11.818865558242228,100kwer
150,-11.526354786273998,-11.67134140409376,100m
151,-11.728431532571278,-11.818865558242228,100ma
152,-11.021332190227836,-11.367162671048803,100mb
153,-11.617751827467647,-11.62867024196112,100mbit
154,-10.881768337841752,-10.929214764585101,100mbps
155,-11.733771350890368,-11.818865558242228,100mbs
156,-11.826383306311456,-11.818865558242228,100megabits
157,-11.481937996405234,-11.818865558242228,100mhz
158,-11.254191705360078,-9.894826748151779,100mm
159,-11.958639001006308,-11.649780928107512,100mpbps
160,-11.721593654265313,-11.427660360474913,100mps
161,-11.958639001006308,-11.375953965590163,100pack
162,-11.958639001006308,-11.642582809330106,100pct
163,-11.821228070794449,-11.818865558242228,100pk
164,-11.495599761614578,-11.125393547012632,100s
165,-11.718730793973123,-11.818865558242228,100th
166,-11.625988111072127,-11.818865558242228,100tx
167,-11.958639001006308,-11.714657118703373,100ve
168,-11.000791969426832,-11.275563196817735,100w
169,-11.486972831333697,-11.818865558242228,100watt
170,-11.755167229976188,-11.818865558242228,100watts
171,-11.773580374862963,-11.818865558242228,100wow
172,-11.416406849364659,-11.602440566260547,100x
173,-11.886876786835666,-11.818865558242228,100x100
174,-11.848559112097059,-11.818865558242228,100xx
175,-10.841585599203864,-11.179704012881993,101
176,-11.29348056466531,-11.577880576731111,1010
177,-11.801837450066863,-11.818865558242228,10105
178,-11.958639001006308,-11.173804585686122,1010lt
179,-11.958639001006308,-11.769562224282314,1010lts
180,-11.622045444619438,-11.818865558242228,1011
181,-11.495505327102155,-11.818865558242228,1012
182,-11.6189029623271,-11.818865558242228,10126
183,-11.958639001006308,-11.70927957302437,1015
184,-11.658736768620003,-11.818865558242228,1019
185,-11.846725490694812,-11.818865558242228,1019ahk
186,-11.814172224494081,-11.818865558242228,101p
187,-10.895378031447947,-11.040997079592955,102
188,-11.687617057115984,-11.159568285865438,1020
189,-11.82015728909544,-11.818865558242228,102030
190,-11.384250759320688,-11.818865558242228,1022
191,-11.958639001006308,-11.70927957302437,1023
192,-11.382440722854161,-11.419510508211852,1024
193,-11.79652497591049,-11.818865558242228,1024d
194,-11.094908396488583,-11.275421098594498,1024x768
195,-11.746508587224268,-11.818865558242228,1025
196,-11.754296533365865,-11.818865558242228,1026
197,-11.527019541729384,-11.818865558242228,1028
198,-11.958639001006308,-11.719537114563224,1028x768
199,-11.831919928603433,-11.818865558242228,102dv
200,-11.05645527097797,-11.66565767968814,103
201,-11.762513514518885,-11.818865558242228,1036
202,-11.908966167423872,-11.818865558242228,1037
203,-11.958639001006308,-11.662852269794735,10380
204,-11.689127877990204,-11.818865558242228,1039
205,-11.105831988642954,-10.852925784168386,104
206,-11.697305288165678,-11.818865558242228,1040
207,-11.572126249202414,-11.818865558242228,10411
208,-11.611608436142877,-11.818865558242228,1044
209,-11.958639001006308,-11.633491281853464,1045
210,-11.75607437882546,-11.818865558242228,1049
211,-10.339742799597232,-9.906901744644152,105
212,-11.833576207313794,-11.692609816458875,1050
213,-11.663888808123618,-11.818865558242228,1053
214,-11.530065089960527,-11.818865558242228,1055
215,-11.958639001006308,-11.71029015419885,1058
216,-11.663888808123618,-11.818865558242228,1059
217,-11.907679854512459,-11.818865558242228,105c
218,-11.854641344428273,-11.818865558242228,105d
219,-11.854641344428273,-11.818865558242228,105h
220,-11.474040040400098,-11.398178925122854,105l
221,-10.890244467683726,-10.161572754824805,105mm
222,-11.958639001006308,-11.617389424642694,105nikkor
223,-11.097203073728618,-11.66252029679433,106
224,-11.899513592536906,-11.818865558242228,1060
225,-11.819057621868732,-11.818865558242228,1063
226,-11.800133771027488,-11.63582140614967,1064
227,-11.68711558836562,-11.818865558242228,1065
228,-11.69732128525801,-11.818865558242228,1068
229,-11.794486802085965,-11.818865558242228,106v
230,-11.484600286228611,-11.718815978522153,107
231,-11.958639001006308,-11.646502093550941,1070
232,-11.902596303118722,-11.657608289039539,1071
233,-11.650632864997522,-11.818865558242228,107160
234,-11.749505915039656,-11.818865558242228,1073
235,-11.720657862823252,-11.818865558242228,1075
236,-11.900492948151802,-11.818865558242228,1077
237,-11.72876552623882,-11.818865558242228,1078
238,-11.958639001006308,-11.64737735273938,1079
239,-11.900492948151802,-11.818865558242228,107x
240,-11.2304575375286,-11.633692487662938,108
241,-11.280446045833882,-11.222822253234721,1080
242,-11.371714724332387,-11.043611649302878,1080i
243,-10.83057445670428,-10.077132087741148,1080p
244,-11.958639001006308,-11.576676911988452,1080p60fps
245,-11.835990261663094,-11.818865558242228,1081
246,-11.958639001006308,-11.554091695209992,10811b
247,-11.958639001006308,-11.58929958652649,1082
248,-11.863795207084683,-11.818865558242228,1088
249,-11.605170521005434,-11.818865558242228,108g
250,-11.958639001006308,-11.520527565029537,108m
251,-11.599717863883205,-11.50921815037527,108mbps
252,-11.958639001006308,-11.725458339348583,108mhz
253,-11.958639001006308,-11.65443948568676,108mpbs
254,-11.958639001006308,-11.676091316899365,108vac
255,-11.892793182241912,-11.492743089791393,109
256,-11.958639001006308,-11.699245829985728,10amp
257,-11.690232060837662,-11.818865558242228,10amps
258,-11.916954754376603,-11.818865558242228,10aug2015
259,-11.338042563689852,-11.818865558242228,10awg
260,-11.852083303826822,-11.818865558242228,10base
261,-11.648345690436528,-11.818865558242228,10base2
262,-11.657387184237843,-11.472163276970178,10baset
263,-11.809582629606226,-11.818865558242228,10bucks
264,-11.822982264061121,-11.668338208177449,10c
265,-10.845796402414912,-11.016858971712843,10d
266,-11.471571370822456,-11.591150437469262,10db
267,-11.673935758469367,-11.818865558242228,10eg
268,-11.847086508800743,-11.818865558242228,10f
269,-10.970370374322735,-11.16224370562166,10ft
270,-11.771284745008645,-11.818865558242228,10gage
271,-11.771941187534054,-11.299527992430875,10gb
272,-11.691144122034244,-11.818865558242228,10gbase
273,-11.808887282004266,-11.57591399003473,10gbe
274,-11.30628214113703,-11.818865558242228,10gbit
275,-11.697598387929588,-11.723990449206282,10gig
276,-11.700043465164953,-11.818865558242228,10inch
277,-11.844276128657741,-11.818865558242228,10is
278,-11.691771566687734,-11.537592602115822,10k
279,-11.958639001006308,-11.67905207255542,10kb
280,-11.958639001006308,-11.67905207255542,10kbits
281,-11.958639001006308,-11.722561438339428,10kh
282,-11.71284767772831,-11.818865558242228,10khz
283,-11.958639001006308,-11.561586825226005,10l
284,-11.531796160553103,-11.41087828764358,10m
285,-11.466069012650365,-11.617741603184957,10mb
286,-11.765324254857008,-11.818865558242228,10mbits
287,-11.284010164497595,-11.481856222752306,10mbps
288,-11.613027406390433,-11.818865558242228,10meg
289,-11.460447482513041,-11.575651151785339,10min
290,-11.086340783204173,-10.977629899152609,10mm
291,-11.958639001006308,-11.579988182093496,10mp
292,-11.958639001006308,-11.59260085731514,10ms
293,-11.841850929977781,-11.818865558242228,10nh
294,-11.823790361317915,-11.818865558242228,10oz
295,-11.715935277801705,-11.818865558242228,10pm
296,-11.764853870493216,-11.696009371942157,10s
297,-11.958639001006308,-11.308967753237402,10tc104
298,-10.916800617201304,-11.605971045473535,10th
299,-11.958639001006308,-11.559549352759609,10that
300,-11.958639001006308,-11.68459956815245,10v
301,-11.681943831308892,-11.729066938459724,10w
302,-10.327865999091868,-10.53177749755367,10x
303,-11.958639001006308,-11.681917017182236,10x10
304,-11.958639001006308,-11.720457727447732,10x12
305,-11.422953819706928,-11.230204885155773,10x25
306,-11.958639001006308,-11.635959614491522,10x25s
307,-11.803872588479642,-11.818865558242228,10x30
308,-11.584851564697589,-11.818865558242228,10x32
309,-11.958639001006308,-11.56648873254747,10x40
310,-11.958639001006308,-11.40959513991876,10x42
311,-10.810899956533715,-10.970507653600386,10x50
312,-11.958639001006308,-11.503819186307576,10x50s
313,-11.958639001006308,-11.700442206731392,10xxx
314,-11.309965022929426,-11.818865558242228,10year
315,-11.682830047500145,-11.818865558242228,10yo
316,-11.958639001006308,-11.655875190188494,10yrs
317,-9.331934375934214,-9.710759704943305,11
318,-10.463568087199839,-10.425702104161637,110
319,-11.346548761411697,-11.074012858760078,1100
320,-11.734125961793914,-11.818865558242228,11000
321,-11.863493703804249,-11.818865558242228,11003
322,-11.838379284068004,-11.603728610215104,1100d
323,-11.814977178780921,-11.818865558242228,11010
324,-11.733289891424786,-11.818865558242228,1101mm
325,-11.958639001006308,-11.648646574080859,1103
326,-11.832778887922794,-11.818865558242228,110934
327,-11.829064800631187,-11.818865558242228,110a
328,-11.958639001006308,-11.481187876349333,110c
329,-11.803178872791017,-11.818865558242228,110mbps
330,-11.785782994325062,-11.737962484628127,110mm
331,-11.213515247771628,-11.15606822389899,110v
332,-11.619504151959587,-11.564583581313244,111
333,-11.958639001006308,-11.646965642578586,1110
334,-11.886236663933449,-11.818865558242228,11100
335,-11.809375760932816,-11.818865558242228,1110w
336,-11.877559659667826,-11.818865558242228,11187
337,-11.958639001006308,-11.55539860452686,111mb
338,-11.915822731085605,-11.774971105705893,111mm
339,-11.825116977028676,-11.818865558242228,111mp
340,-11.882008913220044,-11.818865558242228,112
341,-11.805621245648414,-11.818865558242228,1120c
342,-11.958639001006308,-11.70821901775364,112108
343,-11.958639001006308,-11.715413266720564,112kbps
344,-11.856396127043782,-11.765719112759824,113
345,-11.958639001006308,-11.699169980741603,1130
346,-11.790870459591563,-11.818865558242228,1135
347,-11.958639001006308,-11.677770428303159,1135kb
348,-11.958639001006308,-11.769562224282314,113ghz
349,-11.861887542228372,-11.721213237084196,114
350,-11.851149057485815,-11.818865558242228,1140
351,-11.958639001006308,-11.729253486995562,11466
352,-11.794839649758515,-11.818865558242228,114p
353,-11.118094197229095,-11.401956092821866,115
354,-11.7473830979801,-11.636238765081306,1150
355,-11.669213671196129,-11.538228919234193,11500
356,-11.680712764632226,-11.818865558242228,115200
357,-11.958639001006308,-11.70802578401365,1152x864
358,-11.958639001006308,-11.613402242787782,1157
359,-11.53973399263262,-11.721719122424783,116
360,-11.958639001006308,-11.665263631674167,1163
361,-11.859436868237712,-11.818865558242228,11665
362,-11.76390997909472,-11.818865558242228,116na
363,-11.552490767372678,-11.765719112759824,117
364,-11.958639001006308,-11.718806540187758,117mbps
365,-11.709838813602781,-11.749823848696195,118
366,-11.958639001006308,-11.562955976456463,1180
367,-11.375350618005816,-11.818865558242228,1189
368,-11.828017225117899,-11.818865558242228,118mb
369,-11.619708781702693,-11.818865558242228,118v
370,-11.666814867551695,-11.633301113269278,119
371,-11.856795445384108,-11.818865558242228,11900
372,-11.810885507877693,-11.818865558242228,1192
373,-11.129897656001425,-11.818865558242228,1199
374,-11.730028763704718,-11.818865558242228,11999
375,-11.458329558518491,-11.818865558242228,11b
376,-11.958639001006308,-11.469887437326411,11c
377,-11.709814101759033,-11.818865558242228,11db
378,-11.677652091755256,-11.818865558242228,11g
379,-11.958639001006308,-11.746705803445712,11gb
380,-11.83847951204132,-11.818865558242228,11khz
381,-11.958639001006308,-11.723480045726948,11lbs
382,-11.903376591259669,-11.743820542329008,11mb
383,-11.958639001006308,-11.721618574374649,11mbit
384,-11.809385911875767,-11.612839859275162,11mbps
385,-11.958639001006308,-11.528027489804431,11mm
386,-11.787658340409969,-11.818865558242228,11mpbs
387,-11.780822883019683,-11.818865558242228,11mps
388,-11.83625963617652,-11.818865558242228,11nov2004
389,-11.914204814103073,-11.818865558242228,11oz
390,-11.6810264762302,-11.754187956096997,11pm
391,-11.617408373148155,-11.66569713362391,11th
392,-11.958639001006308,-11.738996274436929,11watts
393,-11.773322845076162,-11.818865558242228,11x
394,-11.958639001006308,-11.631881374380189,11x13
395,-11.958639001006308,-11.171738863693342,11x14
396,-11.958639001006308,-11.695992916711994,11x14s
397,-11.891897504433752,-11.42449365093214,11x17
398,-11.958639001006308,-11.676486308579312,11x18
399,-11.958639001006308,-11.73413091225575,11yrs
400,-8.835665035469042,-8.95734653486639,12
401,-9.869196005363946,-10.032377919911792,120
402,-10.954957858189799,-10.39931031890723,1200
403,-11.691550182606456,-11.582282079788044,12000
404,-11.958639001006308,-11.723339087339294,1200for
405,-11.833156782948794,-11.818865558242228,1200ma
406,-11.826364731948486,-11.818865558242228,1200mile
407,-11.958639001006308,-11.646502093550941,1200mk2
408,-11.958639001006308,-11.692548623067292,1200mm
409,-11.833355464563578,-11.818865558242228,1200sqft
410,-11.958639001006308,-11.637754876016114,1200va
411,-11.838796113665694,-11.818865558242228,1201
412,-11.769535778097108,-11.818865558242228,12012012
413,-11.958639001006308,-11.527109425359185,1202
414,-11.736433719816702,-11.611854680798043,1204
415,-11.883155958912942,-11.818865558242228,120b
416,-11.958639001006308,-11.714084362659207,120db
417,-11.638670613376227,-11.818865558242228,120foot
418,-11.928742551176203,-11.818865558242228,120g
419,-11.707576351353035,-11.400475923723064,120gb
420,-11.958639001006308,-11.370432033939995,120hz
421,-11.846152542972916,-11.818865558242228,120mb
422,-11.871353007742849,-11.343175559357691,120mm
423,-11.55288139531651,-11.634500179940543,120s
424,-11.424724545189939,-11.355257682145288,120v
425,-11.958639001006308,-11.51465140367526,120vac
426,-11.80230037144353,-11.818865558242228,120w
427,-11.876334091149152,-11.574923563547243,121
428,-11.722921977215488,-11.818865558242228,1210
429,-11.958639001006308,-11.702120445433696,1210a
430,-11.958639001006308,-11.702120445433696,1210s
431,-11.79480493186481,-11.818865558242228,12120f2
432,-11.788323679549707,-11.818865558242228,1218
433,-11.440380473493189,-11.459130521845717,122
434,-11.958639001006308,-11.526209784214368,1220
435,-11.958639001006308,-11.436207990858252,1222
436,-11.958639001006308,-11.763164113040668,1225
437,-11.958639001006308,-11.68671410259284,1226
438,-11.858003711116451,-11.818865558242228,1229q
439,-11.63689228740526,-11.782621565877161,123
440,-11.89653029818636,-11.818865558242228,12366
441,-11.958639001006308,-11.616039331402876,123a
442,-11.779512703017447,-11.490952590905772,123mp
443,-11.782196995142439,-11.818865558242228,123or
444,-11.619708781702693,-11.818865558242228,123v
445,-11.812872976197527,-11.740278447864139,124
446,-11.745170648010225,-11.818865558242228,1240
447,-11.958639001006308,-11.702120445433696,12432
448,-10.627623341764892,-10.364001139636313,125
449,-11.131176375402319,-11.818865558242228,1250
450,-11.739791104507603,-11.818865558242228,12500
451,-11.619416063195132,-11.818865558242228,1254
452,-11.731434198460143,-11.818865558242228,125ghz
453,-11.883668297120023,-11.74489037518871,125hz
454,-11.788467077085386,-11.818865558242228,125mb
455,-11.958639001006308,-11.559673832052662,125mm
456,-11.958639001006308,-11.633550091114893,125v
457,-11.749876377244162,-11.818865558242228,125w
458,-11.518664827381992,-11.818865558242228,126
459,-11.669247628103765,-11.818865558242228,1261
460,-11.45652252325884,-11.07529378026405,127
461,-11.958639001006308,-11.734123102845444,1275
462,-11.8572529870361,-11.818865558242228,127500
463,-11.74154355285407,-11.818865558242228,1279
464,-11.410522990729024,-11.499188484040204,127eq
465,-11.886022701200432,-11.818865558242228,127slt
466,-11.958639001006308,-11.676091316899365,127vac
467,-10.559545609101903,-10.287578941300893,128
468,-11.728834955497058,-11.410580014032332,1280
469,-11.491923017979277,-11.508260620810434,1280x1024
470,-11.827356408802046,-11.818865558242228,1280x720
471,-11.783462310454917,-11.818865558242228,1280x960
472,-11.865174135807866,-11.396371804190041,128bit
473,-11.786148882510979,-11.818865558242228,128bits
474,-11.38659675169132,-11.818865558242228,128gb
475,-11.958639001006308,-11.748933336906193,128k
476,-11.958639001006308,-11.743759519874498,128kb
477,-11.958639001006308,-11.729449925489096,128kbits
478,-11.654400298455286,-11.482412200911137,128kbps
479,-11.665367280417787,-11.818865558242228,128kps
480,-10.768380312260499,-10.708811130281783,128mb
481,-11.888906232982274,-11.723060408304638,128meg
482,-11.958639001006308,-11.465285053473155,128mg
483,-11.958639001006308,-11.697709063377546,128mp
484,-11.491575402430556,-11.330902503773096,129
485,-11.68157725685637,-11.638816586565364,1295
486,-11.958639001006308,-11.611505645177434,1297
487,-11.554939806744203,-11.818865558242228,1299
488,-11.867930555731458,-11.818865558242228,129900
489,-11.34969009589664,-11.818865558242228,12a
490,-11.748232624572678,-11.818865558242228,12ah
491,-11.958639001006308,-11.383380018749712,12awg
492,-11.958639001006308,-11.489507096054053,12c
493,-11.638776989105146,-11.651817478549745,12db
494,-11.6552173874099,-11.818865558242228,12do
495,-11.370049192065967,-11.359750524745547,12ft
496,-11.821883868235558,-11.539166858485654,12g
497,-10.760531013746629,-11.818865558242228,12ga
498,-11.628059035161131,-11.818865558242228,12gauge
499,-11.627546368343705,-11.818865558242228,12guage
500,-11.958639001006308,-11.165690080584175,12in
501,-11.53685619347035,-11.818865558242228,12inch
502,-11.958639001006308,-11.444624999498537,12l
503,-11.69289497721955,-11.818865558242228,12mbps
504,-11.715189612190928,-11.818865558242228,12mbs
505,-11.958639001006308,-11.774048192373284,12mhz
506,-11.388807898064218,-11.695546755066907,12mm
507,-11.958639001006308,-11.775000711623909,12mp
508,-11.80968240801229,-11.818865558242228,12mps
509,-11.958639001006308,-11.764227517064118,12pm
510,-11.958639001006308,-11.788641423122765,12s
511,-11.911227716369751,-11.818865558242228,12th
512,-11.958639001006308,-11.538603882500379,12u
513,-10.60719531217318,-10.569097968910256,12v
514,-11.958639001006308,-11.408935659585811,12vdc
515,-11.958639001006308,-11.680828152172143,12volt
516,-11.877559659667826,-11.818865558242228,12w
517,-11.958639001006308,-11.716766220451367,12w0
518,-11.18387027738804,-10.674001578580329,12x
519,-11.913206882640168,-11.818865558242228,12x06
520,-11.62654774734542,-11.818865558242228,12x150
521,-11.763924491231885,-11.60539406170825,12x25
522,-11.585659220615678,-11.742403449549403,12x36
523,-11.518664827381992,-11.818865558242228,12x4x7
524,-11.282165613331102,-11.5492065788326,12x50
525,-11.557666834275004,-11.818865558242228,12x50s
526,-11.958639001006308,-11.57426824888735,12x60
527,-11.958639001006308,-11.782810921492619,12xl
528,-9.654094170640025,-10.287510417341732,13
529,-10.746399825940106,-10.902319556825772,130
530,-11.087335662600497,-11.223275268891417,1300
531,-11.715782431441307,-11.818865558242228,130000
532,-11.834514627616931,-11.818865558242228,1300ma
533,-11.474295133838812,-11.818865558242228,1300mah
534,-11.701002366091496,-11.818865558242228,1300mp
535,-11.866451163817398,-11.818865558242228,1300w
536,-11.958639001006308,-11.487251314440714,1301
537,-11.958639001006308,-11.620797066749182,1302
538,-11.958639001006308,-11.322419879032317,1304
539,-11.791789645353631,-11.818865558242228,1308
540,-11.827356408802046,-11.818865558242228,13090201
541,-11.958639001006308,-11.427982246365607,130ft
542,-11.736848009305023,-11.818865558242228,130mbps
543,-11.958639001006308,-11.674782051366211,130s
544,-11.958639001006308,-11.744932538339484,130vac
545,-11.731550253288983,-11.624183029065966,131
546,-11.65725041918922,-11.818865558242228,1312
547,-11.958639001006308,-11.700962144970195,131gb
548,-11.958639001006308,-11.701707609864464,131mm2
549,-11.687672974363982,-11.637958089777635,132
550,-11.958639001006308,-11.763164113040668,1325
551,-11.813967165616674,-11.818865558242228,132514
552,-11.958639001006308,-11.652975933219631,1329
553,-11.958639001006308,-11.635037717114805,132mm
554,-11.70363219420732,-11.622455771265418,133
555,-11.958639001006308,-11.783347528925272,133mm
556,-11.741253155988534,-11.818865558242228,133took
557,-11.419658048892366,-11.818865558242228,133w
558,-11.831525678226475,-11.818865558242228,134
559,-11.838106375018182,-11.52055426943108,1340
560,-11.661581787933113,-11.818865558242228,13401
561,-11.958639001006308,-11.57133129518271,134mm
562,-10.900060271318772,-10.2983730502021,135
563,-11.833064232947956,-11.818865558242228,1350w
564,-11.842023812526405,-11.818865558242228,135is
565,-11.854460672869532,-11.304986977649532,135l
566,-11.958639001006308,-11.774494656282034,135mb
567,-10.452338793264143,-9.87515677781344,135mm
568,-11.813611649181345,-11.818865558242228,135tl
569,-11.87862064143521,-11.818865558242228,135zeiss
570,-11.492599218363482,-11.818865558242228,1360
571,-11.82248371662467,-11.818865558242228,1363
572,-11.682492236079327,-11.818865558242228,1365
573,-11.502919629078749,-11.818865558242228,1366x768
574,-11.908060289160352,-11.818865558242228,136mb
575,-11.958639001006308,-11.651900963824684,136mm
576,-11.784056351445532,-11.818865558242228,136v
577,-11.958639001006308,-11.613119964117866,137
578,-11.862002921459263,-11.818865558242228,1375
579,-11.800367327341664,-11.818865558242228,1376
580,-11.92983873306845,-11.483237360033021,137gb
581,-11.135432456953515,-11.818865558242228,138
582,-11.958639001006308,-11.757125131183514,138v
583,-11.719241890490723,-11.818865558242228,138vdc
584,-11.958639001006308,-11.744932538339484,139
585,-11.53341972324167,-11.818865558242228,13900
586,-11.958639001006308,-11.632907905736005,1390mah
587,-11.213606223496045,-11.554993568362168,1394
588,-11.30729367327494,-11.818865558242228,1399
589,-11.84328080855631,-11.818865558242228,13995
590,-11.958639001006308,-11.633550091114893,13a
591,-11.958639001006308,-11.694163907338648,13b
592,-11.783757807760203,-11.818865558242228,13dbi
593,-11.958639001006308,-11.610688786751764,13gb
