,Negative,Positive,Word
403,1.1419742336353675e-06,2.354196748069556e-06,128bit
404,1.1419742336353675e-06,7.847322493565192e-07,128bits
405,1.1419742336353675e-06,7.847322493565192e-07,128bps
406,2.854935584088416e-06,7.847322493565192e-07,128gb
407,1.1419742336353675e-06,1.5694644987130386e-06,128k
408,5.709871168176837e-07,1.5694644987130386e-06,128kb
409,5.709871168176837e-07,1.5694644987130386e-06,128kbits
410,1.7129613504530501e-06,7.062590244208677e-06,128kbps
411,1.7129613504530501e-06,7.847322493565192e-07,128kps
412,5.709871168176837e-07,1.5694644987130386e-06,128m
413,1.4274677920442096e-05,2.0403038483269493e-05,128mb
414,1.1419742336353675e-06,2.354196748069556e-06,128meg
415,1.1419742336353675e-06,7.847322493565192e-07,128megs
416,5.709871168176837e-07,2.354196748069556e-06,128mg
417,1.1419742336353675e-06,7.847322493565192e-07,128v
418,2.854935584088416e-06,4.708393496139113e-06,129
419,1.7129613504530501e-06,7.847322493565192e-07,12ah
420,2.854935584088416e-06,1.5694644987130386e-06,12awg
421,5.709871168176837e-07,1.5694644987130386e-06,12c
422,1.7129613504530501e-06,1.5694644987130386e-06,12db
423,2.854935584088416e-06,2.354196748069556e-06,12ft
424,5.709871168176837e-07,1.5694644987130386e-06,12g
425,4.567896934541471e-06,1.5694644987130386e-06,12ga
426,2.283948467270735e-06,7.847322493565192e-07,12gauge
427,1.7129613504530501e-06,7.847322493565192e-07,12gb
428,1.1419742336353675e-06,7.847322493565192e-07,12guage
429,5.709871168176837e-07,5.493125745495635e-06,12in
430,1.1419742336353675e-06,1.5694644987130386e-06,12inch
431,1.1419742336353675e-06,7.847322493565192e-07,12khz
432,1.1419742336353675e-06,7.847322493565192e-07,12mbps
433,3.996909817723786e-06,7.847322493565187e-06,12mm
434,1.1419742336353675e-06,7.847322493565192e-07,12months
435,5.709871168176837e-07,1.5694644987130386e-06,12mp
436,1.1419742336353675e-06,7.847322493565192e-07,12mps
437,1.1419742336353675e-06,7.847322493565192e-07,12pk
438,5.709871168176837e-07,1.5694644987130386e-06,12pm
439,1.1419742336353675e-06,7.847322493565192e-07,12th
440,5.709871168176837e-07,1.5694644987130386e-06,12u
441,1.1990729453171352e-05,1.2555715989704312e-05,12v
442,2.283948467270735e-06,2.354196748069556e-06,12vdc
443,5.709871168176837e-07,1.5694644987130386e-06,12volt
444,5.709871168176837e-07,1.5694644987130386e-06,12w0
445,4.567896934541471e-06,1.7264109485843425e-05,12x
446,1.1419742336353675e-06,7.847322493565192e-07,12x06
447,5.709871168176837e-07,1.5694644987130386e-06,12x14
448,1.1419742336353675e-06,7.847322493565192e-07,12x150
449,1.7129613504530501e-06,1.5694644987130386e-06,12x25
450,2.283948467270735e-06,1.5694644987130386e-06,12x36
451,1.7129613504530501e-06,7.847322493565192e-07,12x4x7
452,2.854935584088416e-06,2.354196748069556e-06,12x50
453,5.138884051359156e-06,7.847322493565192e-07,12x50s
454,5.709871168176837e-07,1.5694644987130386e-06,12x60
455,5.709871168176837e-07,1.5694644987130386e-06,12xl
456,7.0231415368575e-05,3.845188021846945e-05,13
457,1.0848755219535989e-05,1.0201519241634745e-05,130
458,6.280858284994522e-06,3.1389289974260777e-06,1300
459,1.1419742336353675e-06,7.847322493565192e-07,1300ma
460,1.1419742336353675e-06,7.847322493565192e-07,1300mah
461,5.709871168176837e-07,2.354196748069556e-06,1301
462,5.709871168176837e-07,1.5694644987130386e-06,1301052
463,5.709871168176837e-07,2.354196748069556e-06,1302
464,1.1419742336353675e-06,7.847322493565192e-07,13090201
465,5.709871168176837e-07,1.5694644987130386e-06,130ft
466,1.1419742336353675e-06,7.847322493565192e-07,130mbps
467,5.709871168176837e-07,3.923661246782593e-06,130s
468,1.7129613504530501e-06,1.5694644987130386e-06,131
469,1.7129613504530501e-06,7.847322493565192e-07,1312
470,5.709871168176837e-07,1.5694644987130386e-06,131gb
471,1.7129613504530501e-06,2.354196748069556e-06,132
472,1.1419742336353675e-06,7.847322493565192e-07,132514
473,5.709871168176837e-07,1.5694644987130386e-06,1329
474,5.709871168176837e-07,1.5694644987130386e-06,132mm
475,1.1419742336353675e-06,7.847322493565192e-07,133
476,5.709871168176837e-07,1.5694644987130386e-06,133mm
477,1.7129613504530501e-06,7.847322493565192e-07,134
478,1.1419742336353675e-06,1.5694644987130386e-06,1340
479,1.1419742336353675e-06,7.847322493565192e-07,13401
480,1.3132703686806725e-05,2.275723523133907e-05,135
481,1.1419742336353675e-06,7.847322493565192e-07,135is
482,1.1419742336353675e-06,3.1389289974260777e-06,135l
483,5.709871168176837e-07,1.5694644987130386e-06,135mb
484,5.709871168176837e-07,1.5694644987130386e-06,135mhz
485,1.1990729453171352e-05,3.609768347039989e-05,135mm
486,1.1419742336353675e-06,7.847322493565192e-07,135zeiss
487,1.1419742336353675e-06,7.847322493565192e-07,1360
488,1.1419742336353675e-06,7.847322493565192e-07,1363
489,1.7129613504530501e-06,7.847322493565192e-07,1366x768
