,Negative,Positive,Word
49,9.202018987888943e-06,1.7600856207847807e-05,042388
50,1.252391997333934e-05,1.6483920398452357e-05,0470114355
51,1.7297869746080804e-05,1.2089851300650652e-05,0470475420
52,4.454816496094441e-05,1.950797153025002e-05,05
53,1.2867187127105624e-05,1.606655384270867e-05,0500
54,1.3483740348756157e-05,1.9378252843067582e-05,05598
55,1.4723722427461658e-05,1.4554438973624054e-05,05662
56,8.918463845657532e-06,1.0506152587388417e-05,05thd
57,2.9155928139565185e-05,3.221672977698213e-05,06
58,1.4314209113389062e-05,1.1319766335443089e-05,060805
59,3.17324102466474e-05,2.550219583484001e-05,07
60,1.57184457914816e-05,1.1894605040245952e-05,0700
61,1.3132720104393809e-05,1.3113328002847071e-05,07am
62,2.9559770768795237e-05,1.2727212602707881e-05,08
63,1.1960681895581407e-05,1.3885494956982968e-05,08387
64,1.4756669177190242e-05,1.504695003813117e-05,088lbp
65,1.925584732198736e-05,2.313445883935589e-05,09
66,1.6317682817365722e-05,1.3097375723392694e-05,091
67,1.716737662270886e-05,1.389731395779153e-05,0a
68,1.5378390120218625e-05,1.5348411724119448e-05,0d
69,1.3100441383936277e-05,1.2471348283634087e-05,0e
70,1.244380229702857e-05,1.7539756674525103e-05,0f
71,1.2770516380165395e-05,1.230166622327692e-05,0lympus
72,1.4609727217924414e-05,1.5701833877426745e-05,0mbps
73,1.738333243218028e-05,1.6839993579755403e-05,0mm
74,1.4679746352831627e-05,2.0488673072597668e-05,0mp
75,1.4708101417988635e-05,2.141756382599417e-05,0ptical
76,1.2777738589208297e-05,1.7320562163513846e-05,0r
77,1.7238165807901273e-05,1.6646652447125714e-05,0s
78,1.2288833006751346e-05,1.7181293588922677e-05,0sx
79,1.2479797075828272e-05,1.229440190073675e-05,0v
80,1.4567172933745577e-05,1.69439800879261e-05,0w
81,1.0354776298406037e-05,8.920962772340077e-06,0w9
82,1.0650612354658777e-05,2.059850530470185e-05,0x
83,0.0003874598923021125,0.00024295099036661562,10
84,0.00019764977285008982,0.0002414163328858221,100
85,5.739468669307179e-05,6.356281866677027e-05,1000
86,1.251644113503046e-05,1.5554218871778646e-05,10000
87,1.6280576974993248e-05,1.1626574830408e-05,1000021669
88,1.1226229924107293e-05,9.559891319374015e-06,10000mah
89,1.293993476604403e-05,1.4046011251033424e-05,1000ap
90,1.3545971055307825e-05,1.6652686034824458e-05,1000d
91,1.7199681708556645e-05,1.2541909502312002e-05,1000m
92,1.0444616725097195e-05,9.734332402786701e-06,1000ma
93,1.0014601443860201e-05,1.3894085556112577e-05,1000mah
94,2.1254840273903538e-05,1.1701974938601674e-05,1000mb
95,1.2031433104501374e-05,1.580306527933001e-05,1000mbit
96,1.7912449190118977e-05,1.4831764749985788e-05,1000mbps
97,1.050886064797994e-05,1.2093782377079656e-05,1000mhz
98,1.5214382749265391e-05,1.5736392813077265e-05,1000mm
99,9.805381090909218e-06,2.0405292663924554e-05,1000nds
100,1.2524390992347556e-05,1.4442450474508739e-05,1000s
101,1.3622185747824847e-05,1.695570591827315e-05,1000th
102,1.0773296023564799e-05,9.691814418907374e-06,1000va
103,1.6140717713625955e-05,1.3480309089336722e-05,1000w
104,1.1261979868925355e-05,1.2497600223989938e-05,1000watt
105,9.967090579388314e-06,2.1682943815678447e-05,1000x
106,1.4127274335922576e-05,1.9155517255750688e-05,10011
107,1.1272840638140453e-05,2.1843193955653192e-05,1001lwx
108,1.1494334562818632e-05,1.3253700086526179e-05,1001st
109,1.9915126994363767e-05,1.477387750026615e-05,1001z
110,1.0974125898093095e-05,2.0161547504229794e-05,1005ha
111,1.8518312563867544e-05,1.2715244809832622e-05,1007
112,1.7579881955551538e-05,1.067775681232157e-05,1008
113,9.611476984079035e-06,1.508515336856164e-05,100a
114,9.43307977858844e-06,1.2804867060753545e-05,100aw
115,1.1539674392304092e-05,1.1133857426808729e-05,100b
116,1.1399835854828288e-05,1.841194556780472e-05,100b12
117,8.013379482067717e-06,1.193075734242931e-05,100b45
118,9.238161545582755e-06,1.747860973205187e-05,100base
119,1.1479634690151623e-05,1.4807308660837053e-05,100baset
120,1.0931179744728227e-05,1.8083649912705734e-05,100basetx
121,1.2191595939436263e-05,1.785013259766415e-05,100bt
122,1.7223532677009013e-05,1.3424305652357381e-05,100c
123,1.4707561540472402e-05,1.2975972740813804e-05,100d
124,8.506020144177528e-06,1.6109772101463003e-05,100db
125,1.3516609320662037e-05,1.598435456107592e-05,100dg
126,9.959619293190735e-06,1.6112340224943058e-05,100eg
127,1.2681079187194038e-05,1.7659742852153673e-05,100feet
128,3.288017976051355e-05,2.117331321646315e-05,100ft
129,1.397230923216007e-05,1.4223901575670434e-05,100hz
130,1.1760692069902167e-05,1.6132878951627804e-05,100iso
131,1.324854084134003e-05,1.7981479001110663e-05,100k
132,8.549658235244521e-06,1.5187941377457908e-05,100kb
133,1.3909189402699992e-05,1.1464073268873967e-05,100kbps
134,1.2218769606996113e-05,1.9651362468360477e-05,100km
135,1.6493767168920888e-05,1.7914360714960402e-05,100m
136,1.2162069493106134e-05,1.57053678594388e-05,100ma
137,2.751378889458551e-05,2.1026801354533988e-05,100mb
138,1.9942899881078155e-05,1.7803664248856144e-05,100mbit
139,2.685801066258099e-05,1.6041131657418963e-05,100mbps
140,1.4179317954553874e-05,1.532374637489167e-05,100mbs
141,1.1620364419166102e-05,1.4048378323072636e-05,100megabits
142,1.7856688062001773e-05,1.0412099093676859e-05,100mhz
143,1.575888012192707e-05,5.022771702118142e-05,100mm
144,1.3427658148910435e-05,1.4396260396546882e-05,100mpbps
145,9.739254803138671e-06,1.7028255086071623e-05,100mph
146,1.3069364698356373e-05,1.9673142838894256e-05,100mps
147,1.5791737586014836e-05,1.3321158746088155e-05,100pack
148,1.3906037265939768e-05,1.1136023077155075e-05,100pc
149,1.0532436630628672e-05,1.5545270143483556e-05,100pct
150,1.635478600233824e-05,8.318071668130156e-06,100pk
151,1.8137044219891972e-05,1.5357565946256156e-05,100s
152,1.4469825259548112e-05,1.3100121856984793e-05,100th
153,1.1858803061424982e-05,1.5344154027456087e-05,100tx
154,1.5623251208734125e-05,1.4319362189521963e-05,100usd
155,1.5625360132461745e-05,1.7501301662895314e-05,100v
156,1.0503829506795894e-05,1.5646050865699675e-05,100ve
157,2.1433130118326737e-05,1.350173486145034e-05,100w
158,1.799845677414294e-05,1.1914192534061771e-05,100watt
159,1.263098589114666e-05,1.7018231067809078e-05,100watts
160,1.7973706084868653e-05,1.017394925419985e-05,100x
161,1.2049544819082792e-05,1.1694589405826644e-05,100x100
162,2.0766410105929617e-05,1.5012602513264339e-05,101
163,1.1932404798759773e-05,1.6413946365353372e-05,1010
164,1.951896884954258e-05,1.0580581685454982e-05,101025700
165,1.1089726162800076e-05,1.5248793715666087e-05,1010lt
166,1.1203717601997514e-05,1.4218572371817375e-05,1010lts
167,9.928252147983662e-06,1.3124014536894847e-05,1012
168,1.6138093965470398e-05,1.2278633382876377e-05,1019
169,1.2835764424359859e-05,1.2086942255370678e-05,1019ahk
170,1.6496024993429217e-05,1.2687221358455636e-05,101p
171,2.281685142260918e-05,2.064831946995896e-05,102
172,1.6822957505947376e-05,2.229987036236404e-05,1020
173,1.685240114003207e-05,1.3878772637622101e-05,1022
174,1.0579072155054589e-05,1.6242061797460993e-05,1023
175,1.3174268457865563e-05,1.2691763965154766e-05,1023k
176,2.4728871276623617e-05,1.612319607147612e-05,1024
177,1.863273403015563e-05,1.466958393223471e-05,1024d
178,9.924510786818717e-06,1.4180580715477256e-05,1024x720
179,1.6051606752782887e-05,1.3558345397171001e-05,1024x768
180,1.316376504453042e-05,1.5891201349646992e-05,102dv
181,1.2889983641212447e-05,9.492213860405345e-06,103
182,1.0608678093447923e-05,1.274199522559949e-05,10345
183,1.262417105465523e-05,7.724091945669842e-06,10380
184,1.1799525415306767e-05,1.4914392427603965e-05,103v
185,1.6263275073226048e-05,2.8897071193341425e-05,104
186,1.7537733012749015e-05,1.1380722787115296e-05,1040
187,2.0360653347624532e-05,1.3741703230116103e-05,1045
188,1.1921143561586599e-05,1.987766496924796e-05,104s
189,3.179780847207825e-05,6.434921005240217e-05,105
190,1.3301583108906463e-05,1.6326542851512795e-05,1050
191,9.81185539139144e-06,1.0910800509124697e-05,1055
192,1.4924509229337542e-05,1.4429284190693194e-05,105c
193,1.6253603934623247e-05,1.493986758468286e-05,105l
194,2.6382943491572303e-05,3.90571514855449e-05,105mm
195,1.3241333156964494e-05,1.4013925644672302e-05,105mml
196,1.6652047279715305e-05,1.4980907023808104e-05,105nikkor
197,1.853117851579309e-05,1.740943754932386e-05,106
198,1.0471359373568637e-05,1.415943240203461e-05,1060
199,1.8543728426038182e-05,1.5947214012946547e-05,107
200,1.39696564023152e-05,1.4739255403327301e-05,1070
201,1.4208215439902024e-05,1.5776825994240686e-05,107160
202,1.8581419373971267e-05,1.9940687670023632e-05,107269
203,1.7447256199332295e-05,1.9826480149681018e-05,107d
204,2.2423746650096702e-05,1.2304985931395639e-05,108
205,2.4614244252851362e-05,1.5302073104114654e-05,1080
206,1.8723960364305973e-05,2.9098883293102833e-05,1080i
207,2.6788299818140934e-05,4.9373390627526964e-05,1080p
208,1.534954116709523e-05,1.2422396024818085e-05,108g
209,1.1512281036219266e-05,2.129925930892042e-05,108m
210,1.3119488050508045e-05,1.9422372482542285e-05,108mbps
211,1.4855385346588246e-05,1.122635343754701e-05,108mhz
212,1.214873920015555e-05,1.0477482316344102e-05,108mpbs
213,1.683299461248582e-05,1.3829033486607238e-05,10a
214,1.321381083742748e-05,1.3346686226519621e-05,10amp
215,1.223542827518735e-05,1.4256518040009717e-05,10amps
216,1.499632644750878e-05,1.4559514862409934e-05,10aug2015
217,1.866264828490531e-05,1.4495722435740161e-05,10awg
218,1.448573949018248e-05,1.8129645351355545e-05,10base
219,1.034003575889705e-05,1.49558491990658e-05,10base2
220,1.4314745410959295e-05,2.121322721562084e-05,10baset
221,1.0673902079285896e-05,1.2433350569138263e-05,10bucks
222,1.0378195984019166e-05,1.1191008437189386e-05,10c
223,1.8749833829299233e-05,1.4708250603500854e-05,10d
224,9.975890784837893e-06,1.5638175965764866e-05,10db
225,1.3532827491246274e-05,1.1794664214617394e-05,10eg
226,1.3253015641256846e-05,1.3901523412201987e-05,10f
227,2.4236008252565386e-05,1.9321426191458654e-05,10ft
228,1.3747903043341493e-05,8.642654127081643e-06,10g
229,8.506065451951306e-06,1.6884455342822858e-05,10gauge
230,1.2864612024789556e-05,1.772643888113486e-05,10gb
231,1.4599142924711576e-05,1.1457615015718263e-05,10gbase
232,1.7708289444531887e-05,1.0806061013427486e-05,10gbe
233,1.4183334615320506e-05,1.3298523046965135e-05,10gbit
234,1.3323554213745791e-05,1.495233350466137e-05,10gig
235,9.783816645049225e-06,1.612965358961807e-05,10in
236,1.3779814843792965e-05,1.875805001530019e-05,10k
237,1.4529907116228638e-05,1.497256853365385e-05,10kb
238,1.3469010661414503e-05,1.5284188680348223e-05,10kbits
239,1.9740819562163906e-05,1.1736387094213187e-05,10khz
240,1.579135105680771e-05,1.8502112392868853e-05,10l
241,1.139689291061976e-05,1.3071332387956334e-05,10m
242,1.2445859143331875e-05,1.3586232881012134e-05,10mb
243,1.4059913438780305e-05,1.2506849990225476e-05,10mbits
244,1.9789148799229577e-05,1.0107820085919078e-05,10mbps
245,1.0898566786770234e-05,1.2172300172796231e-05,10meg
246,1.2506077523368943e-05,2.1142539558864573e-05,10min
247,2.541222192397274e-05,1.956946151352754e-05,10mm
248,1.1609180863572423e-05,1.722692681623564e-05,10mp
249,1.2839618685151372e-05,1.3358625900376082e-05,10mph
250,1.4599864441483483e-05,1.3399667880739944e-05,10nh
251,1.2528080585255163e-05,1.7692698257344275e-05,10oz
252,1.0399098372666268e-05,1.2747084901954936e-05,10pm
253,1.173646012441902e-05,1.2604420868336363e-05,10s
254,1.382837068846569e-05,9.663709146533972e-06,10secs
255,2.064842461491326e-05,1.402870736951033e-05,10th
256,1.0651498747251117e-05,1.9209577629027456e-05,10v
257,1.279258950073385e-05,1.9673182430467796e-05,10w
258,3.8506652143257914e-05,2.6884209783763547e-05,10x
259,1.3731320514049921e-05,1.7540421946796474e-05,10x12
260,1.1183161981278083e-05,1.6056343792864176e-05,10x25
261,1.1676924756208322e-05,1.2907615575682579e-05,10x25s
262,8.766822427436163e-06,1.3880278340233343e-05,10x30
263,1.5903116201321487e-05,1.680376945168317e-05,10x30s
264,1.556338342079877e-05,1.4640620585931338e-05,10x32
265,1.1490549938946309e-05,1.4188948138658762e-05,10x40
266,1.6125550219086895e-05,1.912951306270462e-05,10x42
267,1.792241514447851e-05,3.0111056076524456e-05,10x50
268,1.2986167329310922e-05,1.7678935279635005e-05,10x50s
269,1.3378600910307007e-05,1.2021033705848436e-05,10x70
270,1.668151322789083e-05,1.3365528925889496e-05,10year
271,1.9953854286396835e-05,1.087707789086992e-05,10yo
272,1.3690192941078085e-05,2.1254352787902255e-05,10yrs
273,0.00011421381141581045,8.458960290242467e-05,11
274,2.940249977903464e-05,3.2221748388752014e-05,110
275,1.9353179329886782e-05,1.4559233858428962e-05,1100
276,1.2824621959223337e-05,1.2521677389365072e-05,1100d
277,9.589942428710557e-06,1.1391580223155912e-05,1103
278,1.71686391860156e-05,1.1115365320290323e-05,110934
279,1.5027156001371799e-05,1.86970265454888e-05,110a
280,1.2576638755896332e-05,1.6145906018439278e-05,110ac
281,1.845395670298778e-05,1.4048644700531558e-05,110c
282,1.143758120030636e-05,1.3850374396662494e-05,110lp
283,1.3535349214536828e-05,1.0439359963179189e-05,110mbps
284,1.0355850326858864e-05,1.2939922588088189e-05,110mm
285,1.638403087555552e-05,1.9962708537082677e-05,110v
286,1.0049028474616302e-05,1.179526234211921e-05,110w
287,1.143188588851938e-05,1.383101976436529e-05,110x
288,1.2198688943365184e-05,1.4459643458635651e-05,111
289,1.1795304409298432e-05,1.8181656563478984e-05,1110
290,8.630339689370012e-06,1.348341065430354e-05,1110w
291,1.3427258768417552e-05,1.5438794734002694e-05,111mm
292,1.4220096226529065e-05,1.2269312930348921e-05,1120c
293,1.2213324246643432e-05,1.1378113311597535e-05,112kbps
294,1.3281467343639437e-05,1.7663281242610357e-05,113
295,1.2028886870425198e-05,1.633088964070782e-05,1135kb
296,1.0598548087248125e-05,1.4383183784887102e-05,113v
297,1.3887207809700789e-05,1.3140685818615068e-05,114
298,1.2668888940581574e-05,1.230051896217977e-05,1140
299,1.3153241981425192e-05,1.4053959612301538e-05,114mm
300,1.0893351358293057e-05,1.2918463470345324e-05,114p
301,1.957269770121706e-05,2.6758815512670157e-05,115
302,8.349715996771457e-06,1.474723872890467e-05,1150
303,1.2439432036273245e-05,1.6382228172732617e-05,11500
304,1.4710068740542063e-05,1.4081733258857988e-05,1152x864
305,1.0499002571572796e-05,1.563373612693049e-05,115hz
306,1.2414222915227626e-05,1.6047953248658208e-05,115v
307,1.2283407142052739e-05,1.5131192205309892e-05,116
308,9.22228230949856e-06,1.2874216009123866e-05,117
309,1.834360535302717e-05,1.564022028890606e-05,117mbps
310,1.782122163185044e-05,1.858187219296343e-05,117x
311,1.9385092213480743e-05,1.4752508582448752e-05,118
312,1.0750094968447439e-05,1.6617840656064522e-05,1180
313,1.0981194318833064e-05,1.7150403936698635e-05,1185209771
314,9.664685054804495e-06,1.4565620655885507e-05,1185209810
315,1.596201485424384e-05,1.2767538427246246e-05,118mb
316,1.2784748103309305e-05,1.1502322968307498e-05,118v
317,2.2315039458528505e-05,1.3093541672009076e-05,119
318,1.5853702343484124e-05,1.0873555448847337e-05,1199
319,1.85728705128291e-05,1.323316984011404e-05,11a
320,4.042044945264735e-05,3.091886263282875e-05,11b
321,1.4568608410156299e-05,9.83179945509254e-06,11bg
322,1.2296622272134768e-05,1.2297434596675964e-05,11c
323,8.779815147657656e-06,1.1384440471981336e-05,11db
324,1.3914700569948381e-05,1.1101515005266659e-05,11e
325,3.390849207329576e-05,2.141146054973413e-05,11g
326,1.5858081845492775e-05,9.282713675432462e-06,11htncs0z0s
327,1.2614919696468437e-05,1.7972115014988673e-05,11khz
328,1.2400777553468677e-05,1.1314229159228181e-05,11lbs
329,1.203514992504018e-05,1.2889738809633182e-05,11mb
330,9.590672039689822e-06,1.3377235667884847e-05,11mbit
331,1.3480703178152619e-05,1.546719998479632e-05,11mbps
332,8.580982544896507e-06,1.4936129500267037e-05,11mm
333,1.581298939881966e-05,1.100318890718532e-05,11mpbs
334,1.3344454963256632e-05,1.1281937637331434e-05,11mps
335,1.7507339640909886e-05,1.4802920443696546e-05,11n
336,1.016418760375768e-05,1.4175996587213397e-05,11nov2004
337,1.4383981428717427e-05,1.2161109196944594e-05,11pm
338,1.2497908060899158e-05,1.4394263314337924e-05,11th
339,1.2288352293334731e-05,1.1653564836727182e-05,11watts
340,1.2482075407043167e-05,1.3128269074027914e-05,11x
341,1.0917179601180808e-05,1.5185262291156133e-05,11x13
342,1.279703885873335e-05,2.574064231473146e-05,11x14
343,8.803081100447657e-06,2.162479438868821e-05,11x14s
344,1.6512920916537514e-05,1.5234372745886203e-05,11x17
345,9.028497981962823e-06,1.6974051798337745e-05,11x18
346,1.4061036398736094e-05,1.1812969097078785e-05,11yrs
347,0.00018695156037983943,0.00012422890547487663,12
348,4.649553612018317e-05,5.5696588645591936e-05,120
349,2.1168191752043017e-05,2.6670958347796334e-05,1200
350,1.055372835237258e-05,1.2475743455977393e-05,1200for
351,1.0918912704033292e-05,1.1381054414285198e-05,1200ma
352,1.0125864420234843e-05,1.3952867040948149e-05,1200mile
353,1.3972033581424424e-05,2.1126452962799773e-05,1200mk2
354,1.865446495007641e-05,9.95600508853315e-06,1200mm
355,1.3855674187458812e-05,1.1763417466441616e-05,1200s
356,1.2040188672042225e-05,1.7742635319576885e-05,1200va
357,1.4345318909548348e-05,1.362610703068478e-05,1201
358,1.2293517868942037e-05,9.743404977108763e-06,120b
359,1.0214470073081052e-05,1.6770400886305275e-05,120db
360,1.2046553686238701e-05,1.1250650987380153e-05,120foot
361,1.819242487340918e-05,1.1351553824634489e-05,120g
362,1.6255179523606114e-05,1.362731551861221e-05,120gb
363,1.3558114587800963e-05,1.1953960534547512e-05,120hz
364,8.000919427092816e-06,1.141349850649372e-05,120mb
365,1.3083089495404097e-05,1.6952507086985062e-05,120mm
366,1.589197684215223e-05,1.3653906924185507e-05,120s
367,1.8238426336259408e-05,1.7128604701547986e-05,120v
368,1.1757690622493842e-05,1.6682998935758304e-05,120vac
369,1.2278592973519182e-05,1.4261903749993017e-05,121
370,1.308254685080997e-05,1.2562875265550116e-05,1218
371,1.6111850512334052e-05,2.1874394276548047e-05,122
372,1.0333012329062358e-05,2.1015790676870515e-05,1220
373,1.0965906100393868e-05,1.7849312067718317e-05,1222
374,1.1983690737824482e-05,1.723664715218264e-05,1229664
375,1.2485857058995127e-05,1.0763352367126776e-05,1229q
376,1.1420127812406842e-05,1.2962902684494317e-05,122v
377,1.6782211424949105e-05,1.2051031654119586e-05,123
378,1.3599895332233542e-05,2.057839077016824e-05,123a
379,1.5064640008544576e-05,1.2092980096209839e-05,123v
380,1.4928019650954734e-05,1.6722956941847412e-05,124
381,1.1479172946562993e-05,1.3088311332457157e-05,1249688544
382,1.6824158418318567e-05,2.703037219637843e-05,125
383,1.4536723777947624e-05,1.0145587104819412e-05,1250
384,1.2367560806669266e-05,1.3869933508844466e-05,125hz
385,1.3949296357944705e-05,1.3987025151529326e-05,125i
386,1.2285131108071243e-05,1.3601232725653131e-05,125mb
387,1.2056402773259941e-05,1.3086508422001012e-05,125mm
388,1.3741431025842718e-05,1.3798368725539246e-05,125v
389,1.3603104399254936e-05,1.4431664026081738e-05,125w
390,1.460738245838134e-05,1.3479016633362601e-05,126
391,1.5076153857955592e-05,1.3809180833138544e-05,1263756478
392,1.1165250559868334e-05,2.9092219815186952e-05,127
393,2.0052837433584453e-05,1.4740203137307493e-05,1279431265
394,1.670489676383635e-05,1.6628983102938254e-05,127eq
395,1.7469278597207873e-05,1.299852225412011e-05,127slt
396,3.5680051559552964e-05,2.6105480184059688e-05,128
397,1.583902735521581e-05,1.488697775463857e-05,1280
398,1.495922538003015e-05,1.7465979798119892e-05,1280x1024
399,1.2388983552655696e-05,1.642075840343961e-05,1280x720
400,1.700197442119442e-05,1.191425495029798e-05,1280x960
401,2.0826237431293885e-05,1.1254679334621953e-05,1284
402,9.009157174633168e-06,1.048449113469738e-05,1286808573
403,1.387548079381154e-05,1.5766649332855894e-05,128bit
404,1.9954454832764797e-05,1.4558024054453794e-05,128bits
405,1.438689972334445e-05,1.1575618410120967e-05,128bps
406,1.605503136237885e-05,1.6897640162905495e-05,128gb
407,1.5073044384486915e-05,9.166302995822461e-06,128k
408,1.2247940360630326e-05,1.278717825061702e-05,128kb
409,1.1480716596964507e-05,1.7288668389189466e-05,128kbits
410,1.4396935762189608e-05,2.4934157260087052e-05,128kbps
411,9.075712218643312e-06,1.559381554001779e-05,128kps
412,9.551041006493337e-06,1.3741810187226474e-05,128m
413,3.0708164203228425e-05,2.1219625931227725e-05,128mb
414,1.2196221451404589e-05,2.4315773480892447e-05,128meg
415,1.126814632500332e-05,1.6473775924026904e-05,128megs
416,1.0705578198472743e-05,1.8234243611132344e-05,128mg
417,9.633332016401325e-06,1.3727337302082953e-05,128v
418,1.7131032409332656e-05,2.355255406781743e-05,129
419,1.0733225989907411e-05,1.0308714956266821e-05,12ah
420,1.072015577031451e-05,1.3067894737161728e-05,12awg
421,1.1081085590505745e-05,2.574063608881161e-05,12c
422,1.598325243553555e-05,1.1197651845128733e-05,12db
423,1.7708992153662074e-05,2.0311753373634377e-05,12ft
424,1.0099792233532404e-05,1.8633390709558205e-05,12g
425,2.440992923098498e-05,1.541411536630454e-05,12ga
426,1.091290650058982e-05,1.8234119009805322e-05,12gauge
427,8.970301262242336e-06,1.3975831406850742e-05,12gb
428,1.2240745803101605e-05,1.1896793620826998e-05,12guage
429,1.6699775393294173e-05,1.9397920737489287e-05,12in
430,1.5254968461219573e-05,1.5837136949207363e-05,12inch
431,1.6518261183223676e-05,1.5659181884558237e-05,12khz
432,1.6130821972984997e-05,1.0734794801362333e-05,12mbps
433,1.6919561388447947e-05,2.0901235158564654e-05,12mm
434,1.5205833252888984e-05,1.0138119655283166e-05,12months
435,1.6760554812476128e-05,1.09903050528376e-05,12mp
436,1.640661260141244e-05,1.9352633135824364e-05,12mps
437,1.4335683625817067e-05,1.0955852903592239e-05,12pk
438,1.3102488137451019e-05,1.550555690835646e-05,12pm
439,1.1728812236594e-05,1.4106423769935494e-05,12th
440,1.593994959379067e-05,1.2932072409060245e-05,12u
441,3.248349198381774e-05,3.798758143692785e-05,12v
442,9.760049994860065e-06,1.415474357399081e-05,12vdc
443,8.748050285451613e-06,1.686829183898687e-05,12volt
444,1.7324685582649396e-05,1.5199319891072683e-05,12w0
445,1.8265468122075427e-05,2.945487705325336e-05,12x
446,9.995507306686248e-06,1.2603872555221672e-05,12x06
447,1.378288420273705e-05,1.2679268021541242e-05,12x14
448,2.098304116115128e-05,1.0083165020912545e-05,12x150
449,1.7666626764694124e-05,1.9836685592026765e-05,12x25
450,1.3908943600815153e-05,1.96123484207341e-05,12x36
451,1.619158412029599e-05,1.5285147165543102e-05,12x4x7
452,1.894954963616187e-05,1.1380534970664182e-05,12x50
453,1.4814636910506326e-05,1.6491295704588296e-05,12x50s
454,1.0961243416800792e-05,1.5328296282622883e-05,12x60
455,1.6860763610375565e-05,1.3112864229219963e-05,12xl
456,7.244199958048618e-05,4.453158171748135e-05,13
457,2.881716928748421e-05,2.288111308595328e-05,130
458,2.450583390673118e-05,1.7630422385843087e-05,1300
459,1.216156552061022e-05,1.5221394545186866e-05,1300ma
460,1.3605209497918875e-05,1.096137406322074e-05,1300mah
461,1.202485227965067e-05,1.4088408114957293e-05,1301
462,1.2172133132678909e-05,1.799783310409487e-05,1301052
463,1.5508561880671223e-05,1.6743043559931573e-05,1302
464,1.2976969208039342e-05,1.3881188675021805e-05,13090201
465,1.2486770745271009e-05,1.8718146671029518e-05,130ft
466,1.3888108225342262e-05,1.8932127069460278e-05,130mbps
467,1.15837025984536e-05,1.6060072976782886e-05,130s
468,9.697484706244516e-06,2.0522058895740933e-05,131
469,1.2327729149016235e-05,1.634676531515591e-05,1312
470,7.744787754367782e-06,2.289234735553346e-05,131gb
471,1.1279561057362658e-05,1.4799698586576126e-05,132
472,1.4377369048558944e-05,1.3890364197638487e-05,132514
473,1.0244503611913968e-05,1.3201290116765263e-05,1329
474,1.3111776597106796e-05,1.5591383540981534e-05,132mm
475,1.097309100838491e-05,1.0486655957562186e-05,133
476,1.4565593124070863e-05,1.3027452762433149e-05,133mm
477,1.7222642770828515e-05,1.676057131235662e-05,134
478,1.8439407816967988e-05,1.6941882158205136e-05,1340
479,1.6300678730633884e-05,1.6253225592241507e-05,13401
480,3.650080172061631e-05,3.195216646581802e-05,135
481,1.0747378465154233e-05,1.6499819261040334e-05,135is
