,Negative,Positive,Word
395,6.403671879123911e-06,1.406615692658826e-05,11x14
396,6.403671879123911e-06,8.327119859688953e-06,11x14s
397,6.845647531964396e-06,1.0924597596512594e-05,11x17
398,6.403671879123911e-06,8.491148342188236e-06,11x18
399,6.403671879123911e-06,8.015519866929775e-06,11yrs
400,0.00014545191086978452,0.00012878753397758524,12
401,5.17443140459292e-05,4.395351675253369e-05,120
402,1.747118058611905e-05,3.045347895596238e-05,1200
403,8.364197340799531e-06,9.32993901294673e-06,12000
404,6.403671879123911e-06,8.102490395232629e-06,1200for
405,7.259810851721935e-06,7.364307352904194e-06,1200ma
406,7.309287691684464e-06,7.364307352904194e-06,1200mile
407,6.403671879123911e-06,8.749604194335729e-06,1200mk2
408,6.403671879123911e-06,8.355850355429428e-06,1200mm
409,7.258368604057684e-06,7.364307352904194e-06,1200sqft
410,6.403671879123911e-06,8.826474596495375e-06,1200va
411,7.218985599131257e-06,7.364307352904194e-06,1201
412,7.736696439343177e-06,7.364307352904194e-06,12012012
413,6.403671879123911e-06,9.859161580595195e-06,1202
414,7.997082903711882e-06,9.058068225404688e-06,1204
415,6.9057513890518805e-06,7.364307352904194e-06,120b
416,6.403671879123911e-06,8.177824774836726e-06,120db
417,8.81839556364995e-06,7.364307352904194e-06,120foot
418,6.598009461417917e-06,7.364307352904194e-06,120g
419,8.23121970989355e-06,1.1190157913469664e-05,120gb
420,6.403671879123911e-06,1.1531455059545247e-05,120hz
421,7.166074498901445e-06,7.364307352904194e-06,120mb
422,6.987742552494385e-06,1.1850084502952792e-05,120mm
423,9.608317817432082e-06,8.85524888911373e-06,120s
424,1.0922075460843327e-05,1.1707771778055648e-05,120v
425,6.403671879123911e-06,9.98275549870656e-06,120vac
426,7.4873144851035805e-06,7.364307352904194e-06,120w
427,6.953022567376494e-06,9.398846739077127e-06,121
428,8.105870730941633e-06,7.364307352904194e-06,1210
429,6.403671879123911e-06,8.27625120232121e-06,1210a
430,6.403671879123911e-06,8.27625120232121e-06,1210s
431,7.543646049619716e-06,7.364307352904194e-06,12120f2
432,7.592697107478596e-06,7.364307352904194e-06,1218
433,1.0752411816908399e-05,1.0552681899695975e-05,122
434,6.403671879123911e-06,9.868035278980093e-06,1220
435,6.403671879123911e-06,1.0797369796467587e-05,1222
436,6.403671879123911e-06,7.78614945942986e-06,1225
437,6.403671879123911e-06,8.404745235794903e-06,1226
438,7.0816494012243325e-06,7.364307352904194e-06,1229q
439,8.834091497610094e-06,7.63611519927246e-06,123
440,6.8140064088367125e-06,7.364307352904194e-06,12366
441,6.403671879123911e-06,9.02024257349322e-06,123a
442,7.659891774113097e-06,1.022216055527519e-05,123mp
443,7.639357958654694e-06,7.364307352904194e-06,123or
444,8.987203895642434e-06,7.364307352904194e-06,123v
445,7.408571063414377e-06,7.966395325272875e-06,124
446,7.927517301975385e-06,7.364307352904194e-06,1240
447,6.403671879123911e-06,8.27625120232121e-06,12432
448,2.4237165418906307e-05,3.1547975480658375e-05,125
449,1.4648444942536966e-05,7.364307352904194e-06,1250
450,7.970278641287457e-06,7.364307352904194e-06,12500
451,8.989835001621833e-06,7.364307352904194e-06,1254
452,8.03716460164406e-06,7.364307352904194e-06,125ghz
453,6.902214214958758e-06,7.929739481010864e-06,125hz
454,7.591608411484256e-06,7.364307352904194e-06,125mb
455,6.403671879123911e-06,9.543275075943641e-06,125mm
456,6.403671879123911e-06,8.863666160076005e-06,125v
457,7.890300187564192e-06,7.364307352904194e-06,125w
458,9.942770762644744e-06,7.364307352904194e-06,126
459,8.552836051354077e-06,7.364307352904194e-06,1261
460,1.0580239198256387e-05,1.5490342693265457e-05,127
461,6.403671879123911e-06,8.015582463657652e-06,1275
462,7.0869677620194155e-06,7.364307352904194e-06,127500
463,7.956323371178137e-06,7.364307352904194e-06,1279
464,1.1078292547525136e-05,1.0138317667790583e-05,127eq
465,6.885982728883617e-06,7.364307352904194e-06,127slt
466,6.403671879123911e-06,8.494502937611624e-06,127vac
467,2.5944637707656546e-05,3.405345911320304e-05,128
468,8.05808231851544e-06,1.107766084470013e-05,1280
469,1.0212245505617061e-05,1.0046757414834951e-05,1280x1024
470,7.302042833137598e-06,7.364307352904194e-06,1280x720
471,7.629697874866908e-06,7.364307352904194e-06,1280x960
472,7.0310525846194465e-06,1.1236178030574604e-05,128bit
473,7.609227651437494e-06,7.364307352904194e-06,128bits
474,1.1346550831814505e-05,7.364307352904194e-06,128gb
475,6.403671879123911e-06,7.89774456854382e-06,128k
476,6.403671879123911e-06,7.938711941364329e-06,128kb
477,6.403671879123911e-06,8.053128363119266e-06,128kbits
478,8.68077021783334e-06,1.0309835649850167e-05,128kbps
479,8.586088502747134e-06,7.364307352904194e-06,128kps
480,2.1054835436655618e-05,2.2347164112953568e-05,128mb
481,6.86615537897077e-06,8.104748704091331e-06,128meg
482,6.403671879123911e-06,1.048793453442003e-05,128mg
483,6.403671879123911e-06,8.312841556044009e-06,128mp
484,1.0215796058020028e-05,1.1996417387740872e-05,129
485,8.44803019442246e-06,8.817108408273832e-06,1295
486,6.403671879123911e-06,9.061230365686952e-06,1297
487,9.588560287774333e-06,7.364307352904194e-06,1299
488,7.011698737110779e-06,7.364307352904194e-06,129900
489,1.1773137603293488e-05,7.364307352904194e-06,12a
490,7.903280554910398e-06,7.364307352904194e-06,12ah
491,6.403671879123911e-06,1.138310842212844e-05,12awg
492,6.403671879123911e-06,1.0236947320252919e-05,12c
493,8.817457550285785e-06,8.703220063421254e-06,12db
494,8.67368015337195e-06,7.364307352904194e-06,12do
495,1.153587062858895e-05,1.165528858989272e-05,12ft
496,7.342113101841355e-06,9.74099919821639e-06,12g
497,2.122075143539944e-05,7.364307352904194e-06,12ga
498,8.912470919119013e-06,7.364307352904194e-06,12gauge
499,8.917041218640881e-06,7.364307352904194e-06,12guage
500,6.403671879123911e-06,1.4151497903343157e-05,12in
501,9.763533408757622e-06,7.364307352904194e-06,12inch
502,6.403671879123911e-06,1.0706869646169308e-05,12l
