,Negative,Positive,Word
378,-14.37589919003586,-13.364776080408575,123a
379,-12.989604828915969,-14.05792326096852,123v
380,-13.682752009475914,-12.959310972300411,124
381,-13.682752009475914,-14.05792326096852,1249688544
382,-11.978003917237489,-11.492973903506984,125
383,-12.989604828915969,-14.05792326096852,1250
384,-13.682752009475914,-14.05792326096852,125hz
385,-13.27728690136775,-14.05792326096852,125i
386,-12.989604828915969,-14.05792326096852,125mb
387,-14.37589919003586,-13.364776080408575,125mm
388,-13.682752009475914,-13.364776080408575,125v
389,-13.27728690136775,-14.05792326096852,125w
390,-13.682752009475914,-13.364776080408575,126
391,-13.682752009475914,-14.05792326096852,1263756478
392,-13.27728690136775,-12.44848534853442,127
393,-13.27728690136775,-14.05792326096852,1279431265
394,-12.989604828915969,-13.364776080408575,127eq
395,-13.682752009475914,-14.05792326096852,127slt
396,-10.849538665419697,-10.56141569950204,128
397,-13.27728690136775,-12.67162889984863,1280
398,-12.76646127760176,-12.959310972300411,1280x1024
399,-13.682752009475914,-14.05792326096852,1280x720
400,-13.27728690136775,-14.05792326096852,1280x960
401,-13.682752009475914,-14.05792326096852,1284
402,-13.682752009475914,-14.05792326096852,1286808573
403,-13.682752009475914,-12.959310972300411,128bit
404,-13.682752009475914,-14.05792326096852,128bits
405,-13.682752009475914,-14.05792326096852,128bps
406,-12.76646127760176,-14.05792326096852,128gb
407,-13.682752009475914,-13.364776080408575,128k
408,-14.37589919003586,-13.364776080408575,128kb
409,-14.37589919003586,-13.364776080408575,128kbits
410,-13.27728690136775,-11.8606986836323,128kbps
411,-13.27728690136775,-14.05792326096852,128kps
412,-14.37589919003586,-13.364776080408575,128m
413,-11.157023365167658,-10.799826722947039,128mb
414,-13.682752009475914,-12.959310972300411,128meg
415,-13.682752009475914,-14.05792326096852,128megs
416,-14.37589919003586,-12.959310972300411,128mg
417,-13.682752009475914,-14.05792326096852,128v
418,-12.76646127760176,-12.266163791740466,129
419,-13.27728690136775,-14.05792326096852,12ah
420,-12.76646127760176,-13.364776080408575,12awg
421,-14.37589919003586,-13.364776080408575,12c
422,-13.27728690136775,-13.364776080408575,12db
423,-12.76646127760176,-12.959310972300411,12ft
424,-14.37589919003586,-13.364776080408575,12g
425,-12.296457648356023,-13.364776080408575,12ga
426,-12.989604828915969,-14.05792326096852,12gauge
427,-13.27728690136775,-14.05792326096852,12gb
428,-13.682752009475914,-14.05792326096852,12guage
429,-14.37589919003586,-12.112013111913207,12in
430,-13.682752009475914,-13.364776080408575,12inch
431,-13.682752009475914,-14.05792326096852,12khz
432,-13.682752009475914,-14.05792326096852,12mbps
433,-12.429989040980546,-11.755338167974475,12mm
434,-13.682752009475914,-14.05792326096852,12months
435,-14.37589919003586,-13.364776080408575,12mp
436,-13.682752009475914,-14.05792326096852,12mps
437,-13.682752009475914,-14.05792326096852,12pk
438,-14.37589919003586,-13.364776080408575,12pm
439,-13.682752009475914,-14.05792326096852,12th
440,-14.37589919003586,-13.364776080408575,12u
441,-11.331376752312437,-11.285334538728739,12v
442,-12.989604828915969,-12.959310972300411,12vdc
443,-14.37589919003586,-13.364776080408575,12volt
444,-14.37589919003586,-13.364776080408575,12w0
445,-12.296457648356023,-10.966880807610204,12x
446,-13.682752009475914,-14.05792326096852,12x06
447,-14.37589919003586,-13.364776080408575,12x14
448,-13.682752009475914,-14.05792326096852,12x150
449,-13.27728690136775,-13.364776080408575,12x25
450,-12.989604828915969,-13.364776080408575,12x36
451,-13.27728690136775,-14.05792326096852,12x4x7
452,-12.76646127760176,-12.959310972300411,12x50
453,-12.17867461269964,-14.05792326096852,12x50s
454,-14.37589919003586,-13.364776080408575,12x60
455,-14.37589919003586,-13.364776080408575,12xl
456,-9.563714834663443,-10.166102962857893,13
457,-11.43146021086942,-11.492973903506984,130
458,-11.978003917237489,-12.67162889984863,1300
459,-13.682752009475914,-14.05792326096852,1300ma
460,-13.682752009475914,-14.05792326096852,1300mah
461,-14.37589919003586,-12.959310972300411,1301
462,-14.37589919003586,-13.364776080408575,1301052
463,-14.37589919003586,-12.959310972300411,1302
464,-13.682752009475914,-14.05792326096852,13090201
465,-14.37589919003586,-13.364776080408575,130ft
466,-13.682752009475914,-14.05792326096852,130mbps
467,-14.37589919003586,-12.44848534853442,130s
468,-13.27728690136775,-13.364776080408575,131
469,-13.27728690136775,-14.05792326096852,1312
470,-14.37589919003586,-13.364776080408575,131gb
471,-13.27728690136775,-12.959310972300411,132
472,-13.682752009475914,-14.05792326096852,132514
473,-14.37589919003586,-13.364776080408575,1329
474,-14.37589919003586,-13.364776080408575,132mm
475,-13.682752009475914,-14.05792326096852,133
476,-14.37589919003586,-13.364776080408575,133mm
477,-13.27728690136775,-14.05792326096852,134
478,-13.682752009475914,-13.364776080408575,1340
479,-13.682752009475914,-14.05792326096852,13401
480,-11.24040497410671,-10.690627430982046,135
481,-13.682752009475914,-14.05792326096852,135is
482,-13.682752009475914,-12.67162889984863,135l
483,-14.37589919003586,-13.364776080408575,135mb
484,-14.37589919003586,-13.364776080408575,135mhz
485,-11.331376752312437,-10.229281864479425,135mm
486,-13.682752009475914,-14.05792326096852,135zeiss
487,-13.682752009475914,-14.05792326096852,1360
488,-13.682752009475914,-14.05792326096852,1363
489,-13.27728690136775,-14.05792326096852,1366x768
490,-14.37589919003586,-12.959310972300411,136mm
491,-14.37589919003586,-13.364776080408575,136x
492,-14.37589919003586,-13.364776080408575,1371458925
493,-13.682752009475914,-12.959310972300411,137gb
494,-12.989604828915969,-14.05792326096852,138
495,-13.682752009475914,-14.05792326096852,1385571826
496,-12.76646127760176,-14.05792326096852,139
497,-14.37589919003586,-13.364776080408575,1390
498,-14.37589919003586,-12.959310972300411,1390mah
499,-12.073314097041813,-12.67162889984863,1394
500,-14.37589919003586,-13.364776080408575,1398675855
501,-14.37589919003586,-13.364776080408575,13a
502,-14.37589919003586,-12.67162889984863,13gb
503,-14.37589919003586,-13.364776080408575,13ghz
504,-13.682752009475914,-14.05792326096852,13kg
505,-13.682752009475914,-14.05792326096852,13khz
506,-13.682752009475914,-14.05792326096852,13m
507,-13.682752009475914,-14.05792326096852,13mbps
508,-13.27728690136775,-12.959310972300411,13th
509,-13.682752009475914,-14.05792326096852,13x19
510,-9.282148989229096,-9.580586446490313,14
511,-11.485527432139694,-12.112013111913207,140
512,-12.296457648356023,-11.418865931353261,1400
513,-14.37589919003586,-13.364776080408575,1400mah
514,-13.682752009475914,-14.05792326096852,1404
515,-13.682752009475914,-14.05792326096852,1405117074
516,-14.37589919003586,-13.364776080408575,140gb
517,-13.682752009475914,-11.978481719288684,140mm
518,-14.37589919003586,-12.67162889984863,140s
519,-14.37589919003586,-13.364776080408575,140v
520,-13.682752009475914,-12.67162889984863,140x
521,-13.27728690136775,-14.05792326096852,141
522,-13.27728690136775,-12.67162889984863,1410
523,-13.682752009475914,-14.05792326096852,1415
524,-13.682752009475914,-14.05792326096852,141s
525,-12.989604828915969,-13.364776080408575,142
526,-14.37589919003586,-13.364776080408575,1422934788
527,-14.37589919003586,-13.364776080408575,1422934794051
528,-14.37589919003586,-13.364776080408575,1422934794058
529,-13.682752009475914,-14.05792326096852,1425731686
530,-13.682752009475914,-12.959310972300411,144
531,-14.37589919003586,-12.67162889984863,1440p
532,-12.76646127760176,-14.05792326096852,1440x900
533,-14.37589919003586,-13.364776080408575,144hz
534,-13.682752009475914,-14.05792326096852,145
535,-12.584139720807805,-12.959310972300411,1450
536,-13.682752009475914,-14.05792326096852,146
537,-13.682752009475914,-13.364776080408575,148
538,-14.37589919003586,-13.364776080408575,1486907458
539,-12.989604828915969,-12.959310972300411,149
540,-14.37589919003586,-13.364776080408575,149bt
541,-14.37589919003586,-13.364776080408575,14awg
542,-14.37589919003586,-12.959310972300411,14e
543,-14.37589919003586,-12.44848534853442,14ex
544,-13.27728690136775,-13.364776080408575,14ft
545,-14.37589919003586,-12.959310972300411,14g
546,-13.27728690136775,-13.364776080408575,14ga
547,-14.37589919003586,-12.959310972300411,14in
548,-13.682752009475914,-14.05792326096852,14lb
549,-13.682752009475914,-14.05792326096852,14mb
550,-13.682752009475914,-14.05792326096852,14mbps
551,-12.584139720807805,-12.266163791740466,14mm
552,-13.27728690136775,-14.05792326096852,14th
553,-13.682752009475914,-14.05792326096852,14v
554,-14.37589919003586,-13.364776080408575,14x40
555,-8.139529599832155,-8.34749624359365,15
556,-9.420072132434598,-9.54706375445167,150
557,-11.117802652014378,-10.879869430620575,1500
558,-13.682752009475914,-13.364776080408575,15000
559,-12.989604828915969,-14.05792326096852,1500mah
560,-14.37589919003586,-13.364776080408575,1500va
561,-13.682752009475914,-14.05792326096852,1501
562,-14.37589919003586,-12.959310972300411,150cadsbk
563,-13.682752009475914,-13.364776080408575,150ft
564,-13.27728690136775,-14.05792326096852,150gb
565,-13.27728690136775,-13.364776080408575,150hz
566,-14.37589919003586,-13.364776080408575,150khz
567,-14.37589919003586,-13.364776080408575,150lb
568,-14.37589919003586,-13.364776080408575,150m
569,-13.682752009475914,-14.05792326096852,150ma
570,-13.27728690136775,-14.05792326096852,150mbps
571,-13.682752009475914,-12.112013111913207,150mm
572,-14.37589919003586,-13.364776080408575,150mp
573,-13.682752009475914,-14.05792326096852,150n
574,-13.682752009475914,-14.05792326096852,150rms
575,-14.37589919003586,-13.364776080408575,150v
576,-12.584139720807805,-13.364776080408575,150w
577,-13.682752009475914,-14.05792326096852,150watts
578,-13.682752009475914,-14.05792326096852,150x
579,-13.27728690136775,-14.05792326096852,151
580,-14.37589919003586,-12.67162889984863,1510
581,-14.37589919003586,-13.364776080408575,1510n
582,-13.682752009475914,-14.05792326096852,1511372
583,-13.682752009475914,-14.05792326096852,1513
584,-14.37589919003586,-12.959310972300411,152
585,-14.37589919003586,-13.364776080408575,1520
586,-13.682752009475914,-14.05792326096852,1522427186
587,-13.27728690136775,-14.05792326096852,1524
588,-13.27728690136775,-13.364776080408575,153
589,-14.37589919003586,-13.364776080408575,1536mb
590,-14.37589919003586,-13.364776080408575,154
