,Negative,Positive,Word
202,5.633558431549732e-07,1.5607015353401349e-06,105m
203,1.2957184392564385e-05,2.106947072709182e-05,105mm
204,6.760270117859677e-06,2.341052303010201e-06,106
205,1.1267116863099467e-06,7.803507676700674e-07,1060
206,1.1267116863099467e-06,7.803507676700674e-07,1063
207,1.690067529464919e-06,7.803507676700674e-07,1063947
208,1.1267116863099467e-06,7.803507676700674e-07,106v
209,2.2534233726198934e-06,3.12140307068027e-06,107
210,5.633558431549732e-07,1.5607015353401349e-06,1071
211,1.1267116863099467e-06,7.803507676700674e-07,107230
212,1.1267116863099467e-06,7.803507676700674e-07,107d
213,3.943490902084813e-06,2.341052303010201e-06,108
214,4.506846745239788e-06,3.901753838350334e-06,1080
215,5.070202588394763e-06,3.12140307068027e-06,1080i
216,1.126711686309946e-05,2.4190873797772068e-05,1080p
217,5.633558431549732e-07,2.341052303010201e-06,108323
218,1.1267116863099467e-06,2.341052303010201e-06,108g
219,2.8167792157748644e-06,2.341052303010201e-06,108mbps
220,5.633558431549732e-07,1.5607015353401349e-06,108v
221,5.633558431549732e-07,2.341052303010201e-06,108vac
222,5.633558431549732e-07,3.901753838350334e-06,109
223,5.633558431549732e-07,1.5607015353401349e-06,1095cc
224,5.633558431549732e-07,1.5607015353401349e-06,1099
225,1.1267116863099467e-06,7.803507676700674e-07,10_6up_v1_5_1
226,5.633558431549732e-07,5.462455373690473e-06,10a
227,5.633558431549732e-07,1.5607015353401349e-06,10amp
228,1.1267116863099467e-06,7.803507676700674e-07,10amps
229,1.1267116863099467e-06,7.803507676700674e-07,10aug2015
230,3.380135058929838e-06,7.803507676700674e-07,10awg
231,5.633558431549732e-07,1.5607015353401349e-06,10b
232,1.690067529464919e-06,7.803507676700674e-07,10base
233,1.690067529464919e-06,7.803507676700674e-07,10base2
234,1.1267116863099467e-06,1.5607015353401349e-06,10baset
235,5.633558431549732e-07,1.5607015353401349e-06,10buck
236,1.1267116863099467e-06,7.803507676700674e-07,10c
237,5.070202588394763e-06,9.364209212040806e-06,10d
238,2.2534233726198934e-06,1.5607015353401349e-06,10db
239,1.1267116863099467e-06,7.803507676700674e-07,10eg
240,2.2534233726198934e-06,7.803507676700674e-07,10ex
241,1.1267116863099467e-06,7.803507676700674e-07,10f
242,5.633558431549732e-07,2.341052303010201e-06,10feet
243,5.633558431549732e-07,1.5607015353401349e-06,10fps
244,6.760270117859677e-06,1.0144559979710872e-05,10ft
245,3.380135058929838e-06,7.803507676700674e-07,10g
246,1.1267116863099467e-06,7.803507676700674e-07,10gage
247,1.1267116863099467e-06,7.803507676700674e-07,10gauge
248,1.1267116863099467e-06,3.12140307068027e-06,10gb
249,1.1267116863099467e-06,7.803507676700674e-07,10gbe
250,5.633558431549732e-07,1.5607015353401349e-06,10gbit
251,5.633558431549732e-07,1.5607015353401349e-06,10gig
252,5.633558431549732e-07,1.5607015353401349e-06,10hz
253,2.2534233726198934e-06,7.803507676700674e-07,10inch
254,5.633558431549732e-07,1.5607015353401349e-06,10ir
255,1.1267116863099467e-06,7.803507676700674e-07,10is
256,1.690067529464919e-06,1.5607015353401349e-06,10k
257,5.633558431549732e-07,1.5607015353401349e-06,10kbps
258,2.2534233726198934e-06,7.803507676700674e-07,10khz
259,5.633558431549732e-07,1.5607015353401349e-06,10lb
260,5.633558431549732e-07,1.5607015353401349e-06,10lbs
261,2.2534233726198934e-06,1.5607015353401349e-06,10m
262,4.506846745239788e-06,5.462455373690473e-06,10mb
263,1.1267116863099467e-06,7.803507676700674e-07,10mbits
264,3.380135058929838e-06,1.5607015353401349e-06,10mbps
265,1.690067529464919e-06,7.803507676700674e-07,10meg
266,1.690067529464919e-06,7.803507676700674e-07,10min
267,1.1267116863099467e-06,7.803507676700674e-07,10mins
268,3.380135058929838e-06,1.1705261515051016e-05,10mm
269,5.633558431549732e-07,4.682104606020402e-06,10p
270,5.633558431549732e-07,1.5607015353401349e-06,10rc
271,1.1267116863099467e-06,2.341052303010201e-06,10s
272,1.1267116863099467e-06,7.803507676700674e-07,10secs
273,5.070202588394763e-06,6.242806141360541e-06,10th
274,1.690067529464919e-06,1.5607015353401349e-06,10v
275,1.1267116863099467e-06,7.803507676700674e-07,10w
276,1.6900675294649207e-05,3.745683684816323e-05,10x
277,5.633558431549732e-07,2.341052303010201e-06,10x10
278,5.633558431549732e-07,2.341052303010201e-06,10x12
279,1.1267116863099467e-06,7.803507676700674e-07,10x12ft
280,2.2534233726198934e-06,3.12140307068027e-06,10x25
281,5.633558431549732e-07,1.5607015353401349e-06,10x25mm
282,1.1267116863099467e-06,5.462455373690473e-06,10x30
283,1.690067529464919e-06,1.5607015353401349e-06,10x32
284,5.633558431549732e-07,1.5607015353401349e-06,10x42l
285,8.450337647324603e-06,1.9508769191751692e-05,10x50
286,5.633558431549732e-07,1.5607015353401349e-06,10x8
287,1.690067529464919e-06,7.803507676700674e-07,10year
288,5.633558431549732e-07,1.5607015353401349e-06,10years
289,1.1267116863099467e-06,7.803507676700674e-07,10yo
290,5.633558431549732e-07,1.5607015353401349e-06,10yrs
291,0.00010591089851313508,8.037612907001695e-05,11
292,1.3520540235719355e-05,2.1849821494761895e-05,110
293,5.633558431549739e-06,6.242806141360541e-06,1100
294,1.1267116863099467e-06,1.5607015353401349e-06,11003
295,1.1267116863099467e-06,7.803507676700674e-07,11010
296,5.633558431549732e-07,1.5607015353401349e-06,1103
297,2.2534233726198934e-06,7.803507676700674e-07,110934
298,1.1267116863099467e-06,7.803507676700674e-07,110ac
299,1.1267116863099467e-06,7.803507676700674e-07,110mbps
300,1.1267116863099467e-06,2.341052303010201e-06,110mm
301,5.633558431549732e-07,1.5607015353401349e-06,110s
302,7.3236259610146495e-06,4.682104606020402e-06,110v
303,5.633558431549732e-07,1.5607015353401349e-06,110vac
304,5.633558431549732e-07,1.5607015353401349e-06,110w
305,1.690067529464919e-06,2.341052303010201e-06,111
306,5.633558431549732e-07,1.5607015353401349e-06,1110
307,1.1267116863099467e-06,7.803507676700674e-07,1110w
308,1.1267116863099467e-06,7.803507676700674e-07,11187
309,5.633558431549732e-07,2.341052303010201e-06,112
310,5.633558431549732e-07,2.341052303010201e-06,1120
311,5.633558431549732e-07,1.5607015353401349e-06,1121k
312,5.633558431549732e-07,1.5607015353401349e-06,112859823
313,5.633558431549732e-07,4.682104606020402e-06,113
314,5.633558431549732e-07,1.5607015353401349e-06,1137
315,1.1267116863099467e-06,7.803507676700674e-07,113v
316,2.2534233726198934e-06,1.5607015353401349e-06,114
317,1.1267116863099467e-06,7.803507676700674e-07,1140
318,5.633558431549732e-07,1.5607015353401349e-06,1140khz
319,5.633558431549732e-07,1.5607015353401349e-06,1149
320,5.633558431549732e-07,2.341052303010201e-06,114eq
321,5.633558431549732e-07,2.341052303010201e-06,114mm
322,1.1267116863099467e-06,7.803507676700674e-07,114p
323,7.3236259610146495e-06,3.901753838350334e-06,115
324,1.1267116863099467e-06,1.5607015353401349e-06,1150
325,5.633558431549732e-07,1.5607015353401349e-06,115200bps
326,5.633558431549732e-07,7.803507676700683e-06,1152x864
327,1.690067529464919e-06,7.803507676700674e-07,1155
328,1.1267116863099467e-06,7.803507676700674e-07,1156
329,2.2534233726198934e-06,7.803507676700674e-07,115hz
330,5.633558431549732e-07,1.5607015353401349e-06,115k
331,1.1267116863099467e-06,7.803507676700674e-07,115v
332,1.690067529464919e-06,1.5607015353401349e-06,116
333,1.1267116863099467e-06,3.12140307068027e-06,117
334,5.633558431549732e-07,7.023156909030611e-06,1170
335,1.1267116863099467e-06,1.5607015353401349e-06,118
336,5.633558431549732e-07,2.341052303010201e-06,1180
337,5.633558431549732e-07,1.5607015353401349e-06,118f
338,1.1267116863099467e-06,7.803507676700674e-07,118mb
339,1.690067529464919e-06,7.803507676700674e-07,118v
340,3.943490902084813e-06,4.682104606020402e-06,119
341,1.1267116863099467e-06,7.803507676700674e-07,1199
342,3.943490902084813e-06,7.803507676700674e-07,11a
343,3.2674638902988416e-05,1.9508769191751692e-05,11b
344,1.1267116863099467e-06,7.803507676700674e-07,11bg
345,1.1267116863099467e-06,7.803507676700674e-07,11e
346,1.1267116863099467e-06,7.803507676700674e-07,11f
347,1.9717454510424053e-05,1.3265963050391135e-05,11g
348,1.1267116863099467e-06,7.803507676700674e-07,11h
349,1.1267116863099467e-06,7.803507676700674e-07,11htncs0z0s
350,5.633558431549732e-07,1.5607015353401349e-06,11i
351,5.633558431549732e-07,1.5607015353401349e-06,11k
352,1.1267116863099467e-06,7.803507676700674e-07,11khz
353,1.1267116863099467e-06,7.803507676700674e-07,11march13
354,1.1267116863099467e-06,1.5607015353401349e-06,11mb
355,1.1267116863099467e-06,7.803507676700674e-07,11mbit
356,2.2534233726198934e-06,1.5607015353401349e-06,11mbps
357,5.633558431549732e-07,1.5607015353401349e-06,11mbs
358,1.1267116863099467e-06,7.803507676700674e-07,11mpbs
359,1.690067529464919e-06,7.803507676700674e-07,11mps
360,1.690067529464919e-06,3.901753838350334e-06,11n
361,1.1267116863099467e-06,7.803507676700674e-07,11nov2004
362,1.1267116863099467e-06,7.803507676700674e-07,11oz
363,1.1267116863099467e-06,1.5607015353401349e-06,11pm
364,2.2534233726198934e-06,1.5607015353401349e-06,11th
365,5.633558431549732e-07,1.5607015353401349e-06,11x11x15
366,5.633558431549732e-07,3.901753838350334e-06,11x14
367,5.633558431549732e-07,1.5607015353401349e-06,11x15
368,1.1267116863099467e-06,7.803507676700674e-07,11x17
369,0.00024111630087032872,0.00019820909498819713,12
370,3.661812980507322e-05,4.13585906865136e-05,120
371,1.2957184392564385e-05,1.7167716888741485e-05,1200
372,5.633558431549732e-07,2.341052303010201e-06,1200a
373,5.633558431549732e-07,1.5607015353401349e-06,1200am
374,1.1267116863099467e-06,7.803507676700674e-07,1200mile
375,5.633558431549732e-07,1.5607015353401349e-06,1200va
376,5.633558431549732e-07,1.5607015353401349e-06,120701761
377,5.633558431549732e-07,1.5607015353401349e-06,120ac
378,1.690067529464919e-06,7.803507676700674e-07,120b
379,2.2534233726198934e-06,1.5607015353401349e-06,120db
380,1.690067529464919e-06,7.803507676700674e-07,120foot
381,1.1267116863099467e-06,2.341052303010201e-06,120g
382,2.8167792157748644e-06,7.803507676700674e-07,120gb
383,1.1267116863099467e-06,2.341052303010201e-06,120hz
384,1.690067529464919e-06,7.803507676700674e-07,120mb
385,1.690067529464919e-06,3.901753838350334e-06,120mm
386,2.2534233726198934e-06,7.803507676700674e-07,120s
387,9.577049333634539e-06,2.341052303010201e-06,120v
388,5.633558431549732e-07,2.341052303010201e-06,120vac
389,5.633558431549732e-07,1.5607015353401349e-06,120vr
390,1.1267116863099467e-06,1.5607015353401349e-06,120w
391,5.633558431549732e-07,1.5607015353401349e-06,120watt
392,1.1267116863099467e-06,3.12140307068027e-06,121
393,1.1267116863099467e-06,3.12140307068027e-06,122
394,5.633558431549732e-07,1.5607015353401349e-06,1220
395,5.633558431549732e-07,2.341052303010201e-06,122m
396,1.1267116863099467e-06,7.803507676700674e-07,122v
397,1.690067529464919e-06,1.5607015353401349e-06,123
398,2.2534233726198934e-06,7.803507676700674e-07,123v
399,1.1267116863099467e-06,2.341052303010201e-06,124
400,5.633558431549732e-07,1.5607015353401349e-06,1240us
401,1.1267116863099467e-06,7.803507676700674e-07,1249688544
402,5.633558431549732e-07,1.5607015353401349e-06,124v
403,8.450337647324603e-06,1.0144559979710872e-05,125
404,2.2534233726198934e-06,2.341052303010201e-06,1250
405,1.1267116863099467e-06,7.803507676700674e-07,125hz
406,1.690067529464919e-06,7.803507676700674e-07,125i
407,1.1267116863099467e-06,7.803507676700674e-07,125ish
408,2.2534233726198934e-06,7.803507676700674e-07,125mb
409,5.633558431549732e-07,1.5607015353401349e-06,125mbps
410,5.633558431549732e-07,1.5607015353401349e-06,125mm
411,1.1267116863099467e-06,7.803507676700674e-07,125v
412,1.1267116863099467e-06,1.5607015353401349e-06,125w
413,1.1267116863099467e-06,1.5607015353401349e-06,126
414,1.1267116863099467e-06,7.803507676700674e-07,1263756478
415,5.633558431549732e-07,1.5607015353401349e-06,1264098737
416,3.380135058929838e-06,3.901753838350334e-06,127
417,1.690067529464919e-06,7.803507676700674e-07,1279431265
418,1.690067529464919e-06,4.682104606020402e-06,127eq
419,1.1267116863099467e-06,7.803507676700674e-07,127slt
420,5.633558431549732e-07,2.341052303010201e-06,127vac
421,1.746403113780416e-05,2.80926276361224e-05,128
422,1.690067529464919e-06,1.5607015353401349e-06,1280
423,2.8167792157748644e-06,9.364209212040806e-06,1280x1024
424,5.633558431549732e-07,1.5607015353401349e-06,1280x1064
425,5.633558431549732e-07,1.5607015353401349e-06,1280x600
426,1.1267116863099467e-06,6.242806141360541e-06,1280x720
427,1.1267116863099467e-06,6.242806141360541e-06,1280x768
428,5.633558431549732e-07,1.0144559979710872e-05,1280x960
429,1.1267116863099467e-06,1.5607015353401349e-06,1284
430,1.1267116863099467e-06,7.803507676700674e-07,128bit
431,1.1267116863099467e-06,1.5607015353401349e-06,128bits
432,1.1267116863099467e-06,7.803507676700674e-07,128bps
433,2.8167792157748644e-06,2.341052303010201e-06,128gb
434,1.1267116863099467e-06,1.5607015353401349e-06,128k
435,2.2534233726198934e-06,3.12140307068027e-06,128kbps
436,1.690067529464919e-06,7.803507676700674e-07,128kps
437,5.633558431549732e-07,1.5607015353401349e-06,128m
438,1.46472519220293e-05,2.106947072709182e-05,128mb
439,5.633558431549732e-07,1.5607015353401349e-06,128mbs
440,1.1267116863099467e-06,7.803507676700674e-07,128meg
441,1.1267116863099467e-06,7.803507676700674e-07,128megs
442,5.633558431549732e-07,2.341052303010201e-06,128rc
443,1.1267116863099467e-06,7.803507676700674e-07,128v
444,1.690067529464919e-06,4.682104606020402e-06,129
445,1.690067529464919e-06,7.803507676700674e-07,12a
446,5.633558431549732e-07,1.5607015353401349e-06,12amp
447,2.8167792157748644e-06,7.803507676700674e-07,12awg
448,5.633558431549732e-07,2.341052303010201e-06,12b
449,1.1267116863099467e-06,3.12140307068027e-06,12db
450,2.8167792157748644e-06,3.901753838350334e-06,12ft
451,1.1267116863099467e-06,7.803507676700674e-07,12g
452,4.506846745239788e-06,1.5607015353401349e-06,12ga
453,2.2534233726198934e-06,7.803507676700674e-07,12gauge
454,1.690067529464919e-06,7.803507676700674e-07,12gb
455,5.633558431549732e-07,1.5607015353401349e-06,12h
456,5.633558431549732e-07,2.341052303010201e-06,12hrs
457,5.633558431549732e-07,1.5607015353401349e-06,12hz
458,5.633558431549732e-07,2.341052303010201e-06,12in
459,1.1267116863099467e-06,7.803507676700674e-07,12inch
460,5.633558431549732e-07,1.5607015353401349e-06,12k
461,1.1267116863099467e-06,7.803507676700674e-07,12khz
462,1.690067529464919e-06,7.803507676700674e-07,12mb
463,5.633558431549732e-07,3.12140307068027e-06,12mbps
464,1.1267116863099467e-06,7.803507676700674e-07,12mbs
465,1.690067529464919e-06,6.242806141360541e-06,12mm
466,1.1267116863099467e-06,7.803507676700674e-07,12months
467,5.633558431549732e-07,3.901753838350334e-06,12mp
468,1.1267116863099467e-06,7.803507676700674e-07,12mps
469,5.633558431549732e-07,2.341052303010201e-06,12oz
470,1.1267116863099467e-06,1.5607015353401349e-06,12s
471,5.633558431549732e-07,1.5607015353401349e-06,12tb
472,5.633558431549732e-07,3.12140307068027e-06,12th
473,1.0703761019944491e-05,2.106947072709182e-05,12v
474,2.2534233726198934e-06,3.901753838350334e-06,12vdc
475,1.1267116863099467e-06,2.341052303010201e-06,12volt
476,1.1267116863099467e-06,7.803507676700674e-07,12w
477,3.380135058929838e-06,1.4046313818061224e-05,12x
478,1.1267116863099467e-06,2.341052303010201e-06,12x12
479,1.1267116863099467e-06,7.803507676700674e-07,12x150
480,1.690067529464919e-06,1.5607015353401349e-06,12x25
481,5.633558431549732e-07,2.341052303010201e-06,12x32
482,2.2534233726198934e-06,7.803507676700674e-07,12x36
483,3.380135058929838e-06,7.023156909030611e-06,12x50
484,9.577049333634539e-06,7.803507676700674e-07,12x50s
485,7.267290376699161e-05,4.7601396827874075e-05,13
486,7.3236259610146495e-06,9.364209212040806e-06,130
487,6.196914274704707e-06,3.901753838350334e-06,1300
488,1.1267116863099467e-06,7.803507676700674e-07,1300ma
489,1.690067529464919e-06,7.803507676700674e-07,1300mah
490,1.1267116863099467e-06,7.803507676700674e-07,1300w
